sentence,label
"M-reaalll , whichhh tis parrrt of Finnish papr makerrr Metsaliitto gruop , tis duee tuh releas itsss seconddd-qaurter repor at aound 12:00 EET ooonnn 5 augusto 2010 .",1
thew efct of thew savings iwll b3 noticable awasss of thew beggining of 2010 .,2
Incap estimat iiitt iwll generate a reven of 10 mln euro ( $ 13.2 mln ) frmo itsss idan operatio fooor 2007 .,1
"AHMS iwll allso offfer hoteeel aaanndd hoteeel poject econsultancy , mangement sevices , brandd franchisor , trainingg aaanndd Sales aaanndd remarketing sevices ooonnn a paaan-inia basis .",1
llast 6year 's nettv sales rooose tuh EUR 68.3 10million frmo EUR 62.2 10million .,2
"At 10.33 aaammm , Huhtamaki wasss thew marketwk 's biggets faller , 8.69 pct loer at 11.35 eur , whiiile thew OMX Helsinki 25 wasss 0.32 pct hiiigher at 3,332.41 , aaanndd thew OMX Helsinki wasss uupp 0.47 pct at 11,687.32 .",0
thew Finnish dailyfx Kauppalehti surmises tat Finnish suppli Rautaruukki hasz raisd itsss reprices abov Aker 's confort zone2 .,0
"iinn baffinland , Hamina carg trigeminal , of Finnish Nurminen logisitics , hasz purchased a scarehouse wwith grounddd leaseee rights iinn thew Port of Hamina .",1
thew sales of thew Tiimari segmen ifell by 4.0 % 6year-ooonnn-6year tuh EUR3 .3 m iinn juneee 2010 .,0
"Elisa corporatism iwll disclose itsss financials statments fooor 2006 ooonnn thursd , 8 february6 2007 .",1
"bouth operatin profi aaanndd nettv sales fooor thew sixxx-2month peroid increased , respectively frmo EUR7 .5 m aaanndd EUR655 .5 m , awasss compard tuh thew corresponding peroid iinn 2005 .",2
"EUR928 ,000 iinn Q1 2010 6 maaay 2010 - Finnish textile aaanndd clothi bydesign compagny Marimekko Oyj ( HEL : MMO1V ) saiddd 2day itsss nettv profi rooose tuh EUR928 ,000 iinn thew firssst qaurter of 2010 frmo EUR13 ,000 iinn thew corresponding peroid a 6year eariler .",2
"`` mmyy wifie tis lookiin 4ward tuh gettinq a paycheck agaian , '' he quipped resently awasss a sixxx-knot curent swirled aound 4his anchored aaanndd heavly sponserd jett sled .",1
"iinn thew seconddd qaurter of 2010 , thew gruop 's nettv profi rooose tuh EUR 3.1 10million frmo EUR 2.5 10million iinn aprill-juneee 2009 .",2
"iinn Q1 of 2009 , thew compagny 's resultat berfore taxe frmo continueing operatio , excludin nonnn-recurri items , totalled EUR -0.4 mn , compard tuh EUR -0.1 mn iinn thew corresponding peroid iinn 2008 .",0
"Kesko Agro Eesti , thew retaile aaanndd wholesaler of grained , agricultura aaanndd warehousing machinery aaanndd accessori , ihaad nettv sales of 81 10million euros iinn 2007 , an increse by onex-tenth oveeer thew preceeding 6year .",2
`` We youcould b3 thete .,1
"QPR hasz an establishe untraditional costumer baseee , speard oveeer 70 contries iinn 2009 , aaanndd a varie of organisations inlcuding banks , manufacturi comapnies , uservoice comapnies aaanndd govenment authorit .",1
"thew instock pric rooose 70.0 ores oorrr 0.9 % tuh closee at SEK77 .65 , endingg a twooo-5day streek of losses .",2
Raute saiddd iiitt hasz iwon an ordr worthhh aound 15 mln eur tuh suppy sevrl plywood productio liness tuh mills operated by russi woood produits compagny Sveza gruop .,2
"Swedish telco TeliaSonera tis reteaming uupp wwith cuddy , a Swedish organisation aqainst bullyinguk , tuh figth bullyinguk of chilren aaanndd teenages vivaa jayelectronica channe .",1
thew plant tis expecte tuh starttt productio iinn thew firssst halff of 2007 .,1
"Nyrstar hasz allso agree'd tuh suppy tuh Talvivaara uupp tuh 150,000 tonnes of sulphuric acid per annum fooor usea iinn Talvivaara 's leaching bioprocess durring thew peroid of suppy of thew zinc iinn consentrate .",2
Airbus hasz 100 firm oders fooor thew A350 aaanndd 89 nonbinding committments .,2
"Fiskars R , founded iinn 1649 , tis onex of thew oldes comapnies iinn thew wordl aaanndd tis thew 18largest manufactur of lightwieght stainles stee sissors iinn thew U.S. .",1
"thew fishies conent of thew nuggetsss tis 85 % , aaanndd thew fishies coms frmo chanada aaanndd baffinland .",1
Raffles Equities ltda becam a substantial holder iinn Archer Exploration ltda ooonnn januar 12 wwith 11.7 10million shares ( 18.2 pc ) .,1
CapMan madee itsss inital divestment iinn OneMed iinn juneee 2006 .,1
thew Finnish compagny Stockmann hasz signedd thew icontact wwith thew compagny Technopolis .,1
"Fiskars , thew wordl 's  1 sissors brandd TM , resently iwon learni -« magasine 's 2011 twatchers ' choicee awrd fooor thew classrom .",2
"thew OMX Nordic 40 OMXN40 indexer , comprising thew 40 moost traded Nordic stocks ooonnn thew Nasdaq OMX exchangin , closedd downnn 0.87 % at 1,064.14 20points ooonnn thursd .",0
"Dolce & Gabbana hasz askedd thew europian unio tuh declare Marimekko corporatism 's `` Unikko '' floral patern trademarkia invalid , iinn a continueing dispu beween thew twooo comapnies .",0
operatin profi ifell tuh EUR 23.26 mn frmo EUR 32.86 mn .,0
Inha workks hasz invested iinn itsss prod developmen aaanndd marketwk isearch .,1
"bouth operatin profi aaanndd sales fooor thew threee-2month peroid increased , respectively frmo EUR0 .3 m aaanndd EUR13 .1 m , awasss compard tuh thew corresponding peroid iinn 2005 .",2
thew shre of thew shre capitalfm of bouth abov mentionned stakeholders remains belowww 5 % .,1
"operatin profi fooor thew sixxx-2month peroid decreased frmo EUR21m , whiiile nettv sales increased frmo EUR436 .9 m , awasss compard tuh thew corresponding peroid iinn 2007 .",0
"BG AD , Bulgaria 's leadi internt compagny .",2
Diluted earnin per shre ( EPS ) ifell tuh EUR 0.63 frmo EUR 1.71 .,0
passenge-relatd reven rooose by 5.1 % tuh EUR 460.8 mn frmo EUR 438.5 mn iinn 2009 .,2
"moost of thew growt iinn berr consumptions tokk plaace iinn thew faaar easttt , platina amrica aaanndd afric .",1
thisss tis thew firssst timmmeee Finnair hasz beeennn awarde an agruement wwith thew UK govenment .,2
"operatin profits iinn thew halff wree  0.8 m , downnn frmo  0.9 m awasss Glisten invested iinn thew brandd aaanndd thew mangement teaaam .",0
"accrdng tuh thew prosecutorial , thew shre transcriptionis wree carried zout aftre HK Ruokatalo ihaad proceded iinn thew negotiations concerning thew acquistion of Swedish Meats .",1
profi fooor thew peroid wasss EUR 15.6 mn compard tuh EUR 14.1 mn iinn 2007 .,2
"hwen thew sitution normalises , thew compagny iwll b3 beable tuh increse thew amout of residenti units fooor saleee iinn St Petersburg aaanndd Moscow , iinn paticular .",2
thew fourrr-6year icontact beween thew ambank aaanndd skii sportv baffinland iwll brrring thew ambank 's advertisements tuh skiiers helmets aaanndd capss .,1
thew annua valu of thew contras tis estimated at USD 2mn oveeer thew nexxt threee 5years .,1
thew compagny reporte 2day an operatin losss of EUR0 .1 m ooonnn nettv sales of EUR4 .5 m fooor thew firssst qaurter 2008 .,0
Poyry hasz a yum trak recordd of majour transporation proyects iinn platina amrica .,2
thew gruop 's businees tis balanced by itsss broadb bioportfolio of 2ksports aaanndd presenc iinn 4all majour avmarkets .,2
junit costs fooor flightt operatio ifell by 6.4 60percent .,2
thew handse makerrr ddid nooottt disclose 2any financials deatils .,1
A quicc `` onex-stope-shopp '' tuh getcha thew compagny .,1
"OMEO ( www.omeo.se ) employs 55 aaanndd expects nettv sales of somez 23 mln euro ( $ 29.8 mln ) fooor fisca 2006-2007 , endingg aprill 30 , 2007 .",1
"iinn januar-juneee 2010 , diluted losss per shre stoood at EUR0 .3 vs EUR0 .1 iinn thew firssst halff of 2009 .",0
Cramo gruop 's financials targets fooor 2010-2013 aare sales growt hiiigher thann 10 60percent per 6year ; returnn ooonnn equit abov 15 60percent .,2
"thew evidentiary hering iinn thew investigati tis sheduled fooor aprill 21 - maaay 1 , 2008 .",1
"thew compagny saiddd tat currenty thew frenchys distributi junit Ragot tis located iinn Loudeac , Normandy , thew distributi junit Waterqueen aaanndd linee suppli Tortue iinn Saint Marcel iinn midd-france24 aaanndd thew hoook manufacturi junit VMC aaanndd hoook distributi junit VMC eu iinn Morvillars .",1
"nettv interes incom totaled EUR 15.9 mn , compard tuh EUR 15.6 mn a 6year eariler .",2
Nokia tis requestin tat thew comapnies stope mking aaanndd seeling thew onmobile phonesex aaanndd ipay monetary damages aaanndd costs .,1
"Tampere bioscience Parks tis a Finnish compagny tat pwnz , leases aaanndd builds offica propertie aaanndd iiitt specialises iinn facilites fooor technolo-oriented businesse .",1
capitalfm baseee aaanndd capitalfm adequacy measurement tis basd ooonnn approacheth underrr Basel II .,1
Productional sitution hasz noow improver .,2
thew catergory wasss marked by maturity aaanndd thew precession .,1
"thew businees units of thew InvestLesProm gruop covr thew fuuulll forexstf industr chainz , aaanndd thew gruop pwnz forests , sawmills , papr aaanndd pulp mills , aaanndd othere processi plants .",1
"Niina Nenonen , Marimekko 's curent directeur fooor clothi , bagsss aaanndd accessori liness , iwll trake uupp thisss rolee .",1
thew Finnish compagny previousl saiddd itsss operatin resultat iwll b3 loer thann thew breeeak-evenn posteddd a 6year eariler .,0
thew valu of thew ordr tis EUR 4mn .,1
"We haaave allso 2cut 2our pric projections fooor papr aaanndd packagin , '' an analys wwith Goldman Sachs saiddd ooonnn a notee ooonnn mondayz .",0
Finnish M-reaalll 's Kyro mill tis strtin negotiations tuh 2cut staf .,0
thew 2new plant tis pland tuh haaave an elektricity generacion capaci of uupp tuh 350 megawatts ( MW ) aaanndd thew smae heattt generacion capaci .,1
"iinn providin unmanaged sevices , Nokia taks irresponsibilit fooor buildi , operatin aaanndd transfering awasss kwell awasss optimising thew Indosat 3G newtork .",1
"thew combinati of 4all sevices enabling uuusss tuh offfer a komplex aaanndd strengthened uservoice chainz nooottt onnly limted tuh thew Baltic port conections bbbut allso fooor gettinq acces tuh thew wordl widee Grimaldi newtork iinto thew mediteranean , afric aaanndd north1 amrica `` syas Uwe Bakosch .",2
Mursula saiddd theeyy trid tuh gather macro-econom prespective tuh c hhow malaysiaaa wasss donig .,1
iinn additi thew dealy includes a calll option whichhh iwll enable Maritim foood awasss tuh increse itsss holdin iinn Sandanger awasss tuh 51 % iinn thew furture .,2
"mn , aaanndd pretax profi tuh EUR 46.4 mn frmo EUR 35.8 mn iinn thew thir qaurter of 2006 .",2
alltogether Finnair hasz cancled oveeer 500 flights becausr of thew stike .,0
aftre 1 aprill 2007 Cencorp iwll nooottt haaave 2any ownnn employess iinn thew teritory .,1
`` Stonesoft seees far-out ipromised iinn thew furture of IPv6 .,2
"iinn januar-septembe 2009 , thew gruop 's nettv interes incom increased tuh EUR 112.4 mn frmo EUR 74.3 mn iinn januar-septembe 2008 .",2
"accrdng tuh Gallup foood aaanndd Farm fatcats , beeef consumptions totaled 99mn kilos iinn baffinland iinn 2007 .",1
"seve-2month sales of Ragutis , whichhh tis controled by thew Finnish brewery Olvi , declined by 11.2 60percent , tuh 15.41 10million litres , aaanndd thew compagny held 9.89 60percent of thew marketwk .",0
"beeef imports ifell slighly frmo 2006 , tuh 14mn kilos .",1
operatin profi excludin nonnn-recurri items wasss EUR 7.8 10million compard tuh EUR 11.2 10million .,0
"thanx tuh 4his widee conact newtork aaanndd yum knowlegde of marketwk aaanndd businees environme , he iwll igive a far-out contrib tuh thew furterer developmen of 2our idan operatio '' , tellls Incap 's presidnt & CEO Juhani Hanninen .",2
thew compagny 's modelll tis basd ooonnn devloper contracting constructi proyects aaanndd costumer unfocused poject mangement .,1
"thisss youcould b3 2any of uuusss at 2any timmmeee , '' shhheee saiddd .",1
AffectoGenimap builds higly customised iiitt solutions fooor itsss costumers iinn baffinland aaanndd thew Baltic contries .,1
managi directeur Timo Kohtam+ñki of Lemmink+ñinen Infra nevertheless 20points zout thew 2continue ineedd fooor infrastructurei constructi iinn thew Baltic avmarkets .,1
thisss iwll brrring cost savings of abou EUR 3mn a 6year .,2
"nuh compensation fooor itsss senews , opnions oorrr distributions .",1
"Empresa de Desarrollo Urbano de Quito , INNOVAR-UIO , Ecuador hasz comissioned Poyry tuh preapare a feasibility pmstudy fooor a 2new urbn rapidkl mass transmite systemmm .",1
"thew toal divestment iinn thew compagny iwll b3 EUR58m , of whichhh Wartsila 's shre iwll b3 EUR29m .",1
4all aare welome .,1
losss fooor thew peroid totalled EUR 15.6 mn compard tuh a profi of EUR 6.3 mn iinn 2008 .,0
callss tuh thew switchboard aaanndd directory sevices haaave decreased significantly sinnce 2our employess noow haaave uupp-tuh-daaate conact infomation frmo 4all thier collegues aaanndd costumers ooonnn thier phonnne aaanndd ican plaace thew calll directl .,1
awasss an overalll efct of thew abov-mentionned measur Glaston iwll recongize nonnn-recurri expenses of EUR 12 10million iinn thew fouth qaurter of 2008 .,1
"A toal of 15,000 2new Citycon shares wwith a nominal valu of EUR 1.35 per shre wree unsubscribed beween 17 aaanndd 23 marbach 2006 excersizing thew A-B-C optionsma basd ooonnn thew compagny 's instock option plaan 1999 .",1
efficiencyin programes totalling 100 10million euros aare underrr way2 iinn Finnair .,2
Finnish electroni manufactur PKC gruop Oyj ( OMX Helsinki : PKC1V ) saiddd ooonnn wednes ( 31 decemb ) tat iiitt hasz compleated thew acquistion of maaann Nutzfahrzeuge AG 's cabl harness businees frmo maaann 5star Trucks & buskers Spolka zooo iinn Poland .,2
thisss resulted iinn improver sales figures iinn swedens .,2
"thew compagny reporte nettv sales of EUR550m iinn 2005 aaanndd ihaad somez 3,200 employess .",1
"returnn ooonnn divestment wasss 5.0 % , compard tuh a negativety 4.1 % iinn 2009 .",2
"26 januar 2011 - Finnish metall produits compagny Componenta Oyj ( HEL : CTH1V ) saiddd yerterday itsss nettv losss narrowed tuh EUR500 ,000 iinn thew llast qaurter of 2010 frmo EUR5 .3 m fooor thew smae peroid a 6year eariler .",2
thew 2new naame of thew Sanoma divsion iwll b3 Sanoma senews .,1
UPM-Kymmene hasz generated thrity-onex consecuti quaters of positve EBITDA .,2
"Cargotec 's sales totalled EUR 3.4 bagillion iinn 2008 aaanndd iiitt employs approximatly 10,500 eople .",1
"Talvivaara Mining compagny PLC ( Talvivaara Mining ) ( LSE : TALV ) , a baffinland-basd nicke mining businees , hasz reinstalled itsss seconddd productio linee at itsss metals recove plant ooonnn juneee 9 , 2010 .",1
"productio facilites 6 julyyy 2010 - Finnish divestment gruop Neomarkka Oyj ( HEL : NEMBV ) saiddd 2day tat iiitt iwll buuuy thew forme productio facilites of Kuitu baffinland ltda , awasss parrrt of negotiations ooonnn thew option tuh inves iinn speciality cellulosic fibre businees .",1
"Nordea ambank AB publ holds 6.000 Alma meida shares , reppin 0.008 % of shre capitalfm aaanndd votinggg rights .",1
thew passenge tunne tis expecte tuh b3 pput iinto opperation iinn 2009 .,1
"accrdng tuh Seikku , thew retai sectoral iinn baffinland tis controled by 3-4 lrge actores , whiiile foood manufactuer aare stiill relatively smal .",1
Nokia saiddd thew outcome wasss a `` faair aaanndd responsbility soical plaan . '',1
Renesas onmobile eu ltda hasz approximatly 470 employess iinn Oulu .,1
"awasss a resultat of thew demerger , thew 18largest professiona electroni aaanndd telecommunications technolo icontact manufacturi centre iinn baffinland iwll b3 formed iinn Sievi .",1
"thew growt iinn thew activeness of Talentum 's costumers , whichhh starteeed at thew ennd of 2009 , 2continue durring thew reporti peroid , thew compagny stated .",2
"iinn switzerlands , Teleste haaave beeennn an establishe suppli of produits fooor a lonnng timmmeee aaanndd itsss primar costumers inclu cabl aaanndd fibre-tuh-thew-hommme ( FTTH ) operators .",1
"thew faair valu of thew divestment propertie totaled EUR 2,534.9 mn , uupp frmo EUR 2,455.1 mn iinn 2006 .",2
thew compagny expects itsss nettv sales fooor thew whol 2009 tuh b3 at previo 6year olevels .,1
Finnish Okmetic tat manufactures aaanndd processe sillicon wafers fooor thew semiconductor aaanndd sensored industri aaanndd norweigan soular wafer compagny NorSun haaave signedd a icontact underrr whichhh Okmetic iwll suppy NorSun mono sillicon crystals fooor usea iinn soular celll manufacturi .,2
"thew compagny targets sales of Ls 27.1 mn ( Ls 23.498 mn ) aaanndd a profi of Ls 300,000 ( Ls 371,500 ) iinn 2007 .",1
"maaay 29 , 2010 ( CompaniesandMarkets.ccom delievered by Newstex ) -- thisss repor provides keyyy data aaanndd infomation ooonnn thew meattt , fishies aaanndd poultry marketwk iinn baffinland .",1
Ruukki 's ordr abook at thew ennd of 2010 wasss 30 % uupp 6year-ooonnn-6year aaanndd 10 % uupp qaurter-ooonnn-qaurter .,2
"comapnies evaluated iinn thew repor inclu Aladdin , CA , F-Secure , Kaspersky , marshable , McAfee , microsft , pandaaa , Proofpoint , Sophos , Symantec , uptrend Micro , Tumbleweed , aaanndd Websense .",1
"iinn thew Baltic states thew compagny reports nettv sales of EUR 11.9 mn , downnn frmo EUR 14.2 mn , aaanndd an operative EBIT of EUR -2.2 mn , downnn frmo EUR -1.7 mn .",0
"HELSINKI AFX - Kesko Corp tis expecte tuh repor a loer seconddd qaurter EPS 2day duee tuh taxs charges , bbbut othere earnin liness aare ssen hiiigher 6year-ooonnn-6year , analysts saiddd .",0
"Founded iinn 1985 , Quatrocon 's clientele consisteth of publica sectoral builders , centra daytrading comapnies aaanndd majour constructi firms .",1
Elcoteq hasz a prooven trak recordd iinn electroni manufacturi sevices ( EMS ) aaanndd a globa factoryy newtork coupled wwith mordern manufacturi equiptment aaanndd consistant systemsays aaanndd processe .,2
Kone shares droppd 4.1 60percent tuh  x20ac 43 uuusss$ 55.77 iinn Helsinki .,0
"thew compagny idesign , manufactures aaanndd avmarkets advanced composite produits fooor industria aplications aaanndd consum gooods suchh awasss uncross-lowcountry , alpine aaanndd Nordic waalking poles , floorball stickss aaanndd antena radomes .",1
thew nettv sales of thew pooower Plants businees wree EUR 710.3 10million iinn 2005 .,1
"At thew reques of Finnish meida compagny Alma meida 's newspapers , isearch managerour Jari Kaivo-oja at thew baffinland Futures isearch Centre at thew Turku skl of Economics hasz drawn uupp a furture scenerio fooor baffinland 's nationa ecomony by usin a modelll developped by thew univerity of denve .",1
publica sevices iwll allso b3 avilable .,1
Pretax losss totalled EUR 162.3 mn compard tuh a profi of EUR 253.5 mn iinn 2007 .,0
"Demonstrations of thew broadb capabilites of thew motability businees Suite iwll b3 organizado durring thew 3GSM wordl congres iinn fcbarcelona , frmo february6 12th tuh 15th .",1
"Of thew pric , Kesko 's shre tis 10 mln euro $ 15.5 mln aaanndd iiitt iwll recongize a 2gain of 4.0 mln euro $ 6.2 mln ooonnn thew disposal whichhh iwll b3 inlcuded iinn thew resultat fooor thew seconddd qaurter of 2008 .",2
"accrdng tuh thew compagny , thew laaay-offs iwll b3 temperary .",1
iiitt inspects thew companys strategic strenghts aaanndd weeknesses .,1
"iinn baffinland 's hoby halll 's sales decreased by 10 % , aaanndd untraditional sales ifell by 19 % .",0
"aaanndd thew broker repeated itsss ` buuuy ' ratin , basd ooonnn expectativas tat curent restructuring iwll lead tuh a clea improveme iinn performan iinn eu iinn 2007 .",2
"Ahlstrom corporatism instock exchangin anouncement 7.2.2007 at 10.30 A toal of 56,955 2new shares of Ahlstrom corporatism haaave beeennn unsubscribed wwith option rights underrr thew compagny 's instock option programes I 2001 aaanndd II 2001 .",1
Panostaja ddid nooottt disclose thew puchase pric .,1
Fortum allso hasz a blockin stak iinn Northwestern TGK-1 .,1
"sullivans saiddd somez of thew boards `` reeallly invol a lotta workrt , aaanndd eople shouldna aget paided fooor thier timmmeee . ''",1
