sentence,label
"As a result , the distribution companies will start to distribute , in addition to their current product offering , Shimano reels , rods and other Shimano fishing tackle products on an exclusive basis .",2
"Mobile phone shipments jumped 26 percent to almost 112 million units , while Finnish company 's global market share rose to 39 percent from 36 percent .",2
"The divested company is part of TietoEnator 's business area Government , Manufacturing & Retail .",1
"Many of the commercial vessels had got stuck in the narrow Bay of Bothnia , where the ice is thicker , and around the Aaland islands .",0
Componenta will also offer a five-year subordinated loan for subscription by the public .,1
UPM-Kymmene is working closely with its shipping agents to reduce fuel consumption and greenhouse gas emissions .,2
"The Finnish business delegation includes representatives from over 20 companies that include Nokia Corp , Finnfund , Outokumpu Oyj , OKO Bank , Alteams Oy and Cargotec Corp. .",1
"Operating profit of Kauppalehti group rose to EUR 1.5 mn from EUR 1.3 mn , and that of Marketplaces to EUR 1.3 mn from EUR 1.0 mn in the third quarter of 2006 .",2
Sanoma Magazines Finland 's net sales grew to EUR 140.1 mn from EUR 131.8 mn .,2
"It is the first oil company to join RSPO and commits fully to sustainable sourcing of feedstocks for the production of its NExBTL biodiesel , it said .",1
Elisa has commissioned Finland 's Poyry Telecom Oy to conduct a study of reception in some of Estonia 's largest cities besides Tallinn .,1
"`` We 're delighted with the move '' says Morna Cowie , co-owner , above , `` it 's double the size of our current shop and has a lovely feel to it . ''",2
"Viking will pay EUR 130 million for the new ship , which will be completed in January 2008 .",1
"`` Beyond the improved voice capabilities , customers now have a streamlined way to comply with recalls and other traceability requirements , providing them with a competitive advantage .",2
The new factory working model and reorganisations would decrease Nokian Tyres ' costs in the factory by EUR 30 million ( USD 38.7 m ) .,2
"Nokia controls more than 50 percent of phone sales in India and Africa , and has a strong prosition on most other emerging markets .",2
"The first four of the new shop-in-shops will be opened this spring : on Madison Avenue in New York as well as in Chicago , Los Angeles and San Francisco .",1
"As a result of the share issue , the number of the company 's shares increases by 391,630 shares and the share capital by a total of EUR 15,665.20 .",1
We are also pleased to welcome the new employees to Tieto . ',1
"The contract value amounts to about EUR11m , the company added .",1
"Currently , YIT builds a housing estate Zapadnye Vorota 26,000 square metres in the city and a house 9,910 square metres , which will be completed at the end of 2009 .",1
"Earnings per share for the quarter were also higher year-on-year at 0.33 eur versus 0.27 , and above market expectations of 0.28 eur .",2
"Finnish property investment company Citycon will expand and refurbish +àkersberga shopping center in Stockholm , in Sweden .",1
"Cargotec Corporation , Press Release , August 26 , 2008 at 10 a.m. Finnish time Cargotec 's MacGREGOR business area providing marine cargo handling and offshore load handling solutions has received significant offshore crane retrofit order .",2
Central Europe is an important market area for Honka .,1
"Finnish publisher Alma Media ( HEL : ALN1V ) said Wednesday it has decided to further extend its EUR1 .85 ( USD2 .75 ) apiece mandatory tender offer for media group Talentum ( HEL : TTM1V ) , which started on 19 August , until 16 November .",1
"Metso Foundries Jyvaskyla , Inc. will begin personnel negotiations on temporary lay-offs and personnel reductions in Jyvaskyla , Finland .",0
This is the second successful effort for the financial investor this year .,2
"The store is located in Poznan in a shopping center named Pestka , the company added .",1
The transactions would increase earnings per share in the first quarter by some EUR0 .28 .,2
Atria Group is a leading Scandinavian meat products group .,2
"According to CEO Matti Karppinen , Frozen Foods posted a good result in 2010 , as it did in 2009 .",2
The MET is located in the Central Business District ( CBD ) of Bangkok .,1
"Coca-Cola was the market leader of manufacturers with a market share of 36.9 % , down 2.2 % from the corresponding period in 2004-2005 .",0
The value of the orders is over EUR 25mn .,1
"( ADP News ) - Dec 11 , 2008 - Finnish construction and engineering company Outotec Oyj ( OMX : OTE1V ) said today it won a EUR 28 million ( USD 36.8 m ) order to expand the phosphate concentrator in Siilinjarvi of Norwegian minera",2
For the new shares subscribed with stock options all shareholder rights commence from the date on which they are entered into the Trade Register .,1
Incap Contract Manufacturing is a subsidiary of Incap Corporation of Finland .,1
SSH Establishes New Global Sales and Marketing Group to be led by George Adams ; Adams Establishes Global Sales and Marketing Group to Drive Worldwide Programs Supporting SSH Tectia Enterprise Security Solutions,1
"`` The acquisition of Sampo Bank makes strategic sense for DB , '' says Lindsey Liddell , director of Fitch Ratings 's Financial Institutions Group .",2
"Finnish Talentum reports its operating profit increased to EUR 20.5 mn in 2005 from EUR 9.3 mn in 2004 , and net sales totaled EUR 103.3 mn , up from EUR 96.4 mn .",2
The reductions will be concluded by autumn 2010 .,1
Pohjola will act as the manager of the issue and the bond will be listed on NASDAQ OMX Helsinki Ltd. .,1
"ADPnews - Sep 28 , 2009 - Finnish silicon wafers maker Okmetic Oyj HEL : OKM1V said it will reduce the number of its clerical workers by 22 worldwide as a result of personnel negotiations completed today .",0
"The total value of the agreement is USD4 .0 m , the company said .",1
"The other seats would go to Edgar Edmonds , an American with experience of the clothing and retail industry , and Christian Fischer , an Austrian with experience in the winter sports goods business .",1
Finnish metal industry solutions supplier Outotec Oyj net profit rose to 50.4 mln euro ( $ 72.5 mln ) for the first nine months of 2007 from 20.1 mln euro ( $ 28.9 mln ) for the same period of 2006 .,2
"In addition a reduction of nine persons will be made through pension or other arrangements , the company added .",1
Nokia and Elisa will work together to bring a superior mobile gaming experience for Elisa customers .,2
"` It is a testament to the quality of our LTE solution and our commitment to the Japanese market ' , he added .",1
"Now , Nokia has announced the launch of Bicycle Charger Kit that is compatible with all Nokia phones that have a 2 mm charging interface .",1
Finnish department store chain Stockmann Oyj Abp net profit rose to 39.8 mln euro ( $ 56.8 mln ) for the first nine months of 2007 from 37.4 mln euro ( $ 53.4 mln ) for the same period of 2006 .,2
"Earnings per share for January-June 2010 were EUR0 .30 , an increase of 20 % year-on-year EUR0 .25 .",2
"Operating profit for the three-month period decreased from EUR1 .65 m while net sales increased from EUR14 .6 m , as compared to the corresponding period in 2005 .",0
A merger between UPM and Finnish-Swedish Stora Enso is not likely either .,1
"Finnish shipping company Finnlines , of the Grimaldi Group , reports its net sales decreased to EUR 241.8 mn in January-June 2009 from EUR 384.0 mn in the corresponding period in 2008 .",0
Major Order in India Comptel Corporation has received a significant long-term order for mediation and provisioning solutions being used by a leading operator in India .,2
"Finnish investment group Neomarkka Oyj ( HEL : NEMBV ) said today that it will buy the former production facilities of Kuitu Finland Ltd , as part of negotiations on the option to invest in specialty cellulose fiber business .",1
"Via the move , the company aims annual savings of some EUR3m , the main part of which are expected to be realized this year .",2
The company expects its net sales in the first half of 2008 to reach the previous year 's level .,2
Finnish aluminium products manufacturer Nordic Aluminium Plc ( OMX Helsinki : NOA1V ) reported on Monday ( 18 August ) an operating profit of EUR7 .9 m on net sales of EUR55 .2 m for the period January-June 2008 .,1
"On the other hand , Finnish sawmills ' production has decreased even more .",0
The value of the deal is estimated at between SEK25m and SEK50m .,1
"At 1411 CET , ArcelorMittal had lost 7.26 % to EUR 17.38 on Euronext Paris , coming at the lead of the blue-chip fallers .",0
"At first the contract envisaged the construction of three ferryboats with an option for two more units , further confirmed at a total value of 500 mln euro ( $ 645.8 mln ) .",2
Why not give your bedroom a cool makeover for summer .,1
Delivery is due in the second half of 2011 .,1
The order is included in Metso 's fourth quarter 2007 order backlog .,1
"After the sale , Savcor Group Ltd will comprise Savcor ART , a corporate function and an investment in Cencorp Corporation .",1
"One price category is for calls on the preferred operator 's network , and another for calls on other operators ' networks .",1
According to an  posted by the World Intellectual Property Organization : `` The present invention relates to hydrocarbons and particularly to the manufacture of hydrocarbon components suitable as aviation fuels or jet fuels and as blending stocks for aviation fuels .,1
"INTERNET BUSINESS NEWS - -® 1995-2006 M2 COMMUNICATIONS LTD As part of a drive to protect users of its Internet banking service , Barclays Bank has announced that it is to recommend F-Secure Internet Security to its customers .",1
"In addition to Russia , we now seek additional growth in Ukraine .",2
"Participants at any of the book discussions or other special events , or visitors to the car dealership were eligible to enter the drawing for the 2005 silver , four-door Altima .",1
"In the first nine months of 2010 , the company 's net loss narrowed to EUR415 ,000 from EUR7 .4 m for the corresponding period of 2009 .",2
"To choose BasWare as the tools for our Financial Service seemed like a natural continuation of our cooperation '' , says Tommi Leskinen , Financial Applications Manager , Neste Oil Corporation .",1
"Trading code : ELI1V Number of shares : 99,483 Price-share : Gratuitous After the transfer , Elisa holds a total of 10,435,023 own shares .",1
"Jarmo Honkamaa , head of the oil refining business at Neste Oil , says the situation looks promising from their viewpoint .",2
He is resting comfortably and is looking forward to getting back to work . '',1
"TietoEnator was down 1.13 pct to 18.38 , extending recent lows after last week 's second-quarter report , dealers said .",0
The Court 's decision will also promote genuine competition in services,1
Financing of the project will come mainly from China .,1
After 1 April 2007 Cencorp will not have any own employees in the territory .,1
"Cencorp estimates that its net sales in the last quarter will be as earlier stated , EUR4 .3 m to EUR5 .0 m , and operating profit (EBIT)is estimated to be positive .",2
The customers will have an access to integrated propeller and gear packages from one source .,1
No changes in media activity were seen in October compared with September .,1
The passenger tunnel is expected to be put into operation in 2009 .,1
"The talks involved the Food and Ingredients Divisions , as well as group service functions , the company said .",1
"A Flurry Analytics spokesperson said that , as it was only measuring Windows Phone 7 data for some weeks , the firm double-checked the data to make sure the 66 per cent rise was not an aberration .",1
The company expects its net sales in 2008 to increase 5-10 % from 2007 .,2
Scanfil has also issued a profit warning .,0
"The Annual Report will be sent automatically to shareholders holding at least 2,000 Sampo plc shares .",1
"Sampo Housing Loan Bank , a unit of Finland 's Sampo Bank , has priced its EUR1bn ( USD1 .3 bn ) bond at 99.889 % , Reuters reported .",1
"The company designs and manufactures high-quality clothing , interior decoration textiles , bags , and other accessories .",1
"In Finland , OP-Pohjola 's staff union is boycotting the group 's insurance sales tasks because the company has refused to take the sale of insurance into account in determining wages .",0
"The company has delivered the technical infrastructure , used by NAV for their data warehouse and business intelligence initiatives .",1
Russia 's Video International Group holds a controlling stake in Russian Media Ventures .,1
"Finland-based Elcoteq SE , a privately held provider of electronics manufacturing services to communications companies , said Thursday it signed a long-term manufacturing supply deal with communications equipment company Andrew Corp. .",2
Componenta increased its stake in Turkish steel company Doktas Dokumculuk Ticaret ve Sanayi A.S. to 92.6 pct stake in March 2007 .,2
"Under the transaction agreement , Metsaliitto will purchase 24.7 % of Metsa-Botnia 's shares from UPM and 3 % from M-real .",1
Ixonos will finance the acquisition through a 3.8 mln euro $ 5.2 mln loan .,1
"The subject of the project is provide to the company like : Software programming and consultancy services , Computer-related services , Data services , Computer support and consultancy services , Internet services etc. .",1
"About Marubeni Marubeni Corporation TSE : 8002 ; ADR : MARUY was established in 1858 , and is a core company of Marubeni Group , one of Japan 's leading general trading houses .",2
Aspo 's Group structure and business operations are developed persistently without any predefined schedules .,1
The non-recurring costs caused to Talentum 's Premedia business area by the restructuring will amount to 2.0 mln euro $ 2.7 mln and will be included in the company 's financial results for the second quarter of 2007 .,1
Validating our fgVoIP client through Symbian Signed represents a significant step forward in accomplishing this goal .,2
I thank Jarmo Ukonaho warmly for his contribution and wish him all the best in the future challenges . '',1
"In 2009 , Lee & Man had a combined annual production capacity of close to 4.5 million tonnes of paper and 300,000 tonnes of pulp .",1
The dividends payable annually shall be deducted from the share subscription price .,1
"Moreover , Konecranes and Kito intend to transfer the hoist distribution business of Konecranes ' Japanese joint venture MHS Konecranes to Kito .",1
"Consumer products manufacturer Fiskars Corp. will open a distribution and warehouse center in Southaven , creating 100 jobs .",2
The Group 's order portfolio decreased from EUR 42.9 mn in 9-2007 to EUR 33.3 mn in 2-2008 .,0
Grapevine city officials in September approved $ 35 million in tax rebates and grants for the expansion .,2
Operating profit rose to EUR 3.2 mn from EUR 1.0 mn in the corresponding period in 2008 .,2
All YIT Capital Markets Day materials will be available on the company 's Internet site at www.yitgroup.com/investors at 10:30 on September 26 .,1
"The equipment will be made at Vaahto 's plant in Hollola in Finland , and delivery is scheduled for the first quarter of 2009 .",1
"Auburn 's sales in 2007 were CAD 41 million ( approximately EUR 27 million ) , and the company employs some 150 people .",1
No service pricing details were disclosed .,1
The StoneGate UTM solution offers protection against inbound and outbound attacks .,2
"However , the bottom-line result improved thanks to positive financial items .",2
Ahlstrom 's share is quoted on the NASDAQ OMX Helsinki .,1
"`` We have significant experience in smartphone functionality , in the development of mobile Internet services , and in uniting the two into a smooth user experience .",2
"Kesko 's car import and retailing business , VV-Auto , saw sales grow by 17.1 pct .",2
Kalmar has been awarded a new 5-year contract to supply its Rough Terrain Container Handler RTCH .,2
"Finnish newspaper publisher Sanoma , of media group SanomaWSOY , is merging its free sheets Uutislehti 100 and Metro as of mid-September 2008 to form a new free sheet to be named Metro .",1
Alma Media expects its net sales to increase as forecast previously .,2
"In 2010 , Sanoma Magazines expects net sales to be at the 2009 level .",1
"Juha Jordan , chief engineer at Glaston , said one of the reasons for choosing Vacon as a global AC drives supplier is that it has service and support centres in the same countries where Glaston operates .",2
Metso said it has won an order worth around 40 mln eur to supply a kraftliner board machine to China 's Lee & Man Paper Co. .,2
Veracel is preparing an appeal in the issue and has asked the court for clarification of the judgement .,1
"In addition , the company is considering the start of production in Russia .",1
One of the largest projects of the magazine division of SanomaWSOY - Sanoma Magazines International in 2006 became launch of the Russian magazine Gloriya .,1
Hobby Hall 's sales decrease 26 pct due to implementing a new information system that involved changing in the principal of posting sales .,0
Its total annual revenue comes up to about 160 mln zloty ( $ 56.9 mln-42 .3 mln euro ) .,1
"I use natural fibers to make the clothes more comfortable , to allow your skin to breathe and to be eco-friendly .",2
The air traffic of Finland has been in stoppage since then .,0
Nordea will coordinate the syndicated loan .,1
"Operating profit of operations in Finland in the period under review totaled EUR 11.3 mn , remaining at the 2005 level .",1
"Elcoteq 's stock of orders has stabilised in the past weeks , Mr Krippl said .",2
All depends on financing .,1
Olvi has posted a strong set of figures for the first six months of this year .,2
"The move is aimed at boosting sales , cost-efficiency and market share in Finland .",2
"The device can also be used for theft protection and positioning of vehicles , boats and other assets .",1
"The change in holdings in accordance with Chapter 2 , Section 9 of the Finnish Securities Markets Act is described below .",1
"Of the sales price , a sales gain of some 3.1 mln euro ( $ 4.5 mln ) will be recognized in Incap 's earnings for 2007 .",2
It will combine and renew the contents and functionality of the current systems for funding and online service as well as their maintenance .,2
Terms of the acquisition were not disclosed .,1
Together they generate Aspo 's goodwill .,1
Diluted earnings per share ( EPS ) declined to EUR 0.78 from EUR 1.76 .,0
"Viking Line has also been forced to alter its timetable so that ferries traveling from Stockholm to Helsinki , Finland , only depart at night .",1
"It is the last smartphone running Maemo 5 , which is to be replaced with MeeGo , a joint project between Nokia , Intel and the open source community .",1
Certain shareholders have irrevocably agreed to vote in favor of the bond issue .,2
"According to him , construction work will start in spring 2007 , and the facility is to be commissioned in spring 2008 .",1
This combined with foreign investments creates interesting opportunities for Solteq .,2
"ST. PETERSBURG , Oct 14 ( PRIME-TASS ) -- Finnish tire producer Nokian Tyres plans to invest about 50 million euros in the expansion of its tire plant in the city of Vsevolozhsk in Russia 's Leningrad Region in 2011 , the company 's President Kim Gran told reporters Thursday .",2
"The biggest sellers in the chain 's supermarkets in Finland are organic Pirkka tomatoes , carrots , eggs , and meat products .",1
"Both operating profit and net sales for the 12-month period increased , respectively from EUR4 .7 m and EUR26 .7 m , as compared to 2004 .",2
Homeowners across North America have green experiences to share from cost savings to clean and eco-friendly heating .,1
"As a result , the number of personnel in Finland will be reduced by 158 .",1
"Altona stated that the private company of Altona chairman Kevin Maloney , Tulla Resources , would take up its entitlement in full .",1
Exports grew 16.5 percent to 19.1 million liters .,2
"Paper stocks were among the biggest fallers , with Stora Enso down 2.30 pct to 14.01 eur , M-real down 2.86 pct to 5.09 eur and UPM-Kymmene 1.14 pct lower at 19.10 eur .",0
The personnel s expertise and high level of technology play a major role in Exel Composites operations .,1
"Nokia said that its next generation mobile gaming platform makes it easy for people to find , buy , play and share rich and immersive games on a range of Nokia devices .",1
"In recent months , Capman has taken significant steps to simplify its operations , CEO Lennart Simonsen said .",2
"The cooperation will involve Arena Partners buying a 35 % share of the new joint venture company , operating in Alma Media 's home sales , vehicle and consumer advertising marketplace businesses .",1
"The company said that currently the French distribution unit Ragot is located in Loudeac , Normandy , the distribution unit Waterqueen and line supplier Tortue in Saint Marcel in mid-France and the hook manufacturing unit VMC and hook distribution unit VMC Europe in Morvillars .",1
It is the first application in the market for invoice and purchase requisition approval with a mobile device .,1
Comparable operating profit decreased to EUR 13.8 mn from EUR 17.1 mn in the corresponding period in 2005 .,0
"ALEXANDRIA , Va. , Dec. 19 -- United States Patent no. 7,853,620 , issued on Dec. 14 , was assigned to Nokia Corp. ( Espoo , Finland ) .",1
One of the challenges in the oil production in the North Sea is scale formation that can plug pipelines and halt production .,0
The inventor was issued U.S. Patent No. .,1
"Finnish high technology provider Vaahto Group reports net sales of EUR 41.8 mn in the accounting period September 2007 - February 2008 , an increase of 11.2 % from a year earlier .",2
The business area 's net sales were slightly over 2m in 2006 .,1
The customer is cooperative retailer Osuuskauppa Suur-Savo .,1
Export accounts for about one tenth of the company 's annual turnover of one billion kroons .,1
`` The new unit is a major investment in the Finnish media scene .,1
"Exports of goods fell by 59 % , and imports by 16.7 % .",0
"Sales for both the Department Store Division and Hobby Hall increased by 7 % , while sales for the clothing store subsidiary Seppala decreased by 4 % .",2
"BasWare 's CEO Ilkka Sihvo comments in conjunction with the Interim Report : `` As a whole , BasWare succeeded well in the second quarter of 2007 .",2
"Following the registration , the number of issued and outstanding shares of Basware is 12,890,829 .",1
"Paychex has more than 100 offices serving approximately 554,000 payroll clients nationwide as of May 31 , 2009 .",1
Sunrise Resources operates in Russian near-shore development markets through its wholly-owned Russian subsidiary and has 80 % of its personnel in Russia .,1
Operating loss landed at EUR39m including one-offs and at EUR27m excluding one-offs .,1
"The circuit 's overall production rate on a weekly basis is now in excess of an average of 40,000 tonnes per day , with volumes in excess of 50,000 tonnes per day being reached on individual days .",2
The transaction value is CAD 15 million approximately EUR 10 million .,1
"Stora Enso 's business in North America has annual capacity of about 3 million tons and employs about 4,350 people .",1
