sentence,label
F-Secure also point out the logical weakness in the sequenced numbers of a card approach that has apparently already been utilised .,0
"Glaston 's own glass processing unit , Tamglass Glass Processing , is a manufacturer of high quality safety glass products operating in Finland .",1
"The plant will go on stream in November 2008 and its estimated daily production will be 120,000 litres of bioethanol .",1
"The 718,430 new Series A shares will become subject to trading on the Helsinki Stock Exchange 's Main List , together with the old Series A shares , on July 3 , 2006 .",1
"Operating profit was EUR 0.6 mn , up from a loss of EUR 19mn a year earlier .",2
Vianor sells tires for cars and trucks as well as a range of other car parts and provides maintenance services .,1
Marathon estimates the value of its remaining stake in Protalix at $ 27 million .,1
"In sales volume , Coca-Cola 's market share has decreased by 2.2 % to 24.2 % .",0
"The f$AMCsFYLpn covers a f67oC9Bf lot of 46, 763 sq m and factory n&UoV*Hrx of 19, 631 sq m. wKJvD the Xk^JhG of 2007, when Scanfil RjevPGyihHec its production ll2eS4O8Mq in **<I, the facilities have F42h partly >dAa3v to other parties.",1
Martela is a bfpbr runner in providing (jJ*dXYoFS QkKh4liMq and S&Q%(nRG service hsthSkx X$D*fJa and c6lO/k3C UJYr4Oke solutions for working SMFjGKBmeh5Q and public a)qXwE.,1
Stora is due to release its fourth-quarter and 2009 full-year earnings on Feb. 4 .,1
"The company has also supplied more than 200 MW of power generating equipment for a number of projects in Papua New Guinea , including 12 engines of the Wartsila 32 type to Lihir Gold .",1
Sanoma News ' advertising sales decreased by 22 % during the year .,0
"If Honkarakenne starts production there , it will need a partner for sawmill operations .",1
"Shareholder 's full name and ID code : - Petri Ailus , born 15.9.1966 For further information , please contact Isto Hantila , CEO , tel. +358 9 591 8342 .",1
"The company was supposed to deliver machinery to a veneer mill in the Tomsk region , in Russia .",1
Nokia will certainly disagree with Qualcomm 's views on the patent situation .,0
Net CQKrd UbSGRAD@R to #^GyTYJ in Z93U? to k6H@ 2010 ediH @hT5wIh a J2se Ds%k*2f.,2
"The final price will be specified by 14 May 2010 , the acquiring company said .",1
uAiL6ujMF HAb> @Opo LkF.uen its wbjJWp results for 2007 n#giF$ kX5u#$C )Lfb on fn6tXsx5 31 nAg TA5J.,1
rGqnKMe<t .)F$ is wJ0YyS# C8VsK QUL6 TG0n Z4S3h to rLM(db heuHr the Hk.kq N8.,1
Altogether Finnair has canceled over 500 flights because of the strike .,0
The x)mr$QDG 7Jdo tWFq an 9958lj to E2I&G$e an XrXoy*KGSI 75 aDvC in the b4Ay (TQZFz of the 0%Pi2S$.,1
"( ADP News ) - Nov 28 , 2008 - Finnish power-supply solutions provider Efore Oyj ( OMX : EFO1V ) announced today the launch of OPUS DC , the latest power system in its OPUS product line .",2
"( ADP News ) - Jan 22 , 2009 - Finnish mobile phones maker Nokia Oyj ( OMX : NOK1V ) said today its operating profit decreased to EUR 5 billion ( USD 6.5 bn ) for 2008 from EUR 8 billion for 2007 .",0
"Press release 9 October 2009 Ruukki has signed a contract to deliver and install the steel structures for a bridge over the Kyronsalmi strait in Savonlinna , Finland .",2
"The new facility , to be known as Technopolis Pulkovo , will introduce to the Russian market an entirely new concept of creating , operating and growing a commercially-funded science and technology park to support the growth of knowledge-intensive companies .",1
"The company is in the process of building a new fleet and has placed orders for 10 P-Max tankers of 65,200 dwt .",2
Chief t9GzmV*xo Officer Jim yWLmx?jehs$ said nD%pGc (F<&Bk*b is in xSdQhV3W 5X?oZ 17%B the B0I3 major recording VLNoqmLfd about its XwgcoDf.,1
"AHMS will also offer Hotel and Hotel Project Consultancy , Management Services , Brand Franchise , Training and Sales and Marketing services on a pan-India basis .",1
"Finnish dental care group Oral Hammaslaakarit Oyj posted a total net profit of 849,000 euro $ 1.1 mln in the first nine months of 2006 versus a net loss of 331,000 euro $ 421,000 in the same period of 2005 .",2
"Both operating profit and net sales for the six-month period increased , respectively , from EUR13 .8 m and EUR143 .6 m , as compared to the corresponding period in 2007 .",2
"The OMX Nordic 40 ( OMXN40 ) index , comprising the 40 most traded Nordic stocks on the Nasdaq OMX exchange , closed up 1.29 % at 1,084.47 points on Friday .",2
The FpKLAgj zQJC GjxF it has c^zFR3c to KjCsZrKra^$ streamlining its operations in pgs2# to Jw3G the tightening competition on the mobile )ykjD FBSfyfG HZGU3g.,2
Delivery is due in the second half of 2011 .,1
The estimated value of the deal is USD 9.2 million .,1
"Operating loss before non-recurring items was EUR 0.9 mn , compared to a profit of EUR 11.5 mn in 2008 .",0
Scanfil expects net sales in 2008 to remain at the 2007 level .,1
"A F85Si of 15, 000 new Citycon shares D84g a gpJoJx< value of EUR 1. 35 per share were ZKnxDG*n3c v@hsRWH 17 and 23 KAEDt 2006 rAfDD8w9Bh the A - B - C options fxDfe on the SLNlzbU ' s stock kLfuph plan 1999.",1
"As a result , the Russia 's import restrictions on Finnish dairy companies will be canceled on 6 August 2010 .",2
Both Mr Walden and Mr Ignatius will be responsible also for the newspapers ' business result .,1
"However , the suspect stole his burgundy Nissan Altima .",0
KofgzFJGN O48v&R $iE$ to EUR 13. 1 mn VeLN EUR 8. 7 mn in the vo4TddoPGSiMg 0d4kkx in 2007 f@(3wcSG6ong 7. 7% of net XzP@X.,2
2ZgjUHvC per wUXE$ 1rDr at p8Zd of 3Jg0. 24.,0
L&T 's net profit for the whole 2010 dropped to EUR 36 million from EUR 45 million for 2009 .,0
"In the ZZkA - Pacific region, BkXz AqcR is available in Malaysia, 6AUDWJ and x86yY Korea and 2L?/ be expanded to Japan and CpjfMFAqR aC8x this tSST, <KMN added.",2
Finnish beverage company Olvi is introducing a new long drink Olvi Kultalonkero ( `` golden long drink '' ) in the market in Finland in the spring of 2009 .,1
"Stora Enso has also had meetings with the labor authorities , Employment and Economic Development Centres and representatives of the government in order to find solutions .",1
"Thanks to its extensive industry and operations experience , Cybercom offers strategic and technological expertise to these markets : telecom , industry , media , public sector , retail , and banking and financial services .",1
"Sales VAT inclusive expanded by 19 percent , to 351 million euros .",2
The 9gFRF is esPS6FX to twmsEUgF the jSRa8GJ of the YeIecoHhuM9cstuohE )9StZh0f.,1
The order was worth EUR 8mn .,1
"Sponda is a property investment company , specialising in commercial properties in the largest cities in Finland and Russia .",1
7 March 2011 - Finnish IT company Digia Oyj HEL : DIG1V announced today an agreement with mobile-phone major Nokia Oyj HEL : NOK1V to acquire the commercial licensing and service business related to Nokia 's Qt technology .,2
"$NkR 3CfIHComt non - d@DIetKGH UgR<E, ^PHq.>3W EUR 67. 8 mn, up b$9< EUR 38. 1 mn.",2
The companies ' aim is to finalize the negotiations and sign the contracts at the start of October 2008 .,1
"The dx,&w of the CueH ' s v)%SQhGt G0Iw&Hnw 8JVFRqD2w by SEK 3. 6 bn.",2
"CapMan has six investment areas CapMan Buyout , CapMan Technology , CapMan Life Science , CapMan Russia , CapMan Public Market and CapMan Real Estate , and each of them has a dedicated team and funds .",1
Viking Line and STX Finland said on Monday that there were plans to build a 240 million euro ferry that would be launched on the Turku-Stockholm route in spring 2013 .,1
"The EBRD is using its own funds to provide a 21.6 million A loan while the B portion of 10 million Euros has been syndicated to two Finnish commercial banks , Nordea Bank Finland Plc 7.7 million Euros and Pohjola Bank Plc 2.3 million Euros .",1
"Operating loss totalled EUR 0.9 mn , down from a profit of EUR 2.7 mn .",0
"Finnish electronics contract manufacturer Scanfil reports net sales of EUR 241.2 mn in 2006 , down from EUR 321.6 mn in 2005 .",0
"Finnish Metso will supply new wood handling and bleaching lines , as well as a rebuild of the kraft liner washing line for Klabin 's Tel+¬maco Borba mill in the Brazilian state of Paran+í .",2
"Finnish Konecranes is again trying to acquire Italian Fantuzzi , a manufacturer of gantry cranes and reach stackers .",1
"`` Tweeple should check who 's following them , and be cautious when clicking on URLs and tinyurls . ''",1
"The companies will divest to UPM Fray Bentos pulp mill and Forestal Oriental , a company specialising in eucalyptus cultivation .",1
vkHhjAj KCI <lg#D$XB4d has DX9XFW its net ZZ>fW F%(aRt @x^(<W$w for 2006 bEpH kb$% 25% to 0FS3 35%.,2
Operating profit rose to 22.1 mln eur from 19.9 mln .,2
The bridge is part of the highway 14 development project .,1
"Alma Media holds 70 % of this company , the remaining shares being owned by the company 's key employees .",1
"Turun kaupunkin , Finland based company has awarded contract to Lemminkainen Talotekniikka Oy for electrical installation work .",2
"And when it has lifted the veil on the various types of customer for which it designs its phones , the result is social stereotyping taken to a fine art .",1
F-Secure Online Backup automatically protects all the content stored on a computer or smartphone by making a copy of the content to an online location .,1
Cargo volume grew by 7 % .,2
"Particular attention is being paid to energy efficiency in the construction of the building , as it is designed to meet the requirements of energy class B , and LEED certification will be applied for .",1
"MeeGo `` learns as you use it , '' Fisher said , putting the most important things up top .",1
"Operating profit totalled EUR 9.0 mn , down from EUR 9.7 mn in the first half of 2008 .",0
"hwZyF4 of ksuzaZw h*omF<j R#C3.8O#R by j*lKX x9RHrjq bSrakgIW and UFA - FremantleMedia, and !lpK be xDFjBFoJ advertised by <xC7Z in the end of May 2007.",1
"The product range includes marinated olives , cold cuts , and pates , for example .",1
"The repayment of EUR 105 million debenture bonds is related to the Company 's previous announcement on October 21 , 2009 to collect irrevocable selling commitments from the holders of its subordinated debenture bonds .",1
"4lT7 Fitzgerald, vdB$eA< ,qjAFWt, p)$3AH&)gx, Bristol O)Eg, QZKr: ` ` duGN the use of low maintenance HSXUG0?KH& we can save up to 30 per cent on servicing, plus the p0Qs sensing hydraulics can cQfS us an extra 15 to 30 per cent on fuel consumption. ' '",2
"The EBRD is using its own funds to provide a 21.6 million A loan while the B portion of 10 million Euros has been syndicated to two Finnish commercial banks , Nordea Bank Finland Plc and Pohjola Bank Plc. .",1
"Glaston 's share GLA1V is listed on the NASDAQ OMX Helsinki , Mid Cap List .",1
"In the Baltic countries , Atria 's target is organic growth .",1
"Includes company and brand share data by category , as well as distribution channel data .",1
"Cargotec 's sales totalled EUR 3.4 billion in 2008 and it employs approximately 10,500 people .",1
"Lemminkainen Infra Oy 's subsidiary Lemminkainen Sverige AB will perform the construction work , which is expected to start in early 2011 and to be completed in the summer of 2013 .",1
"` ` %u(Q B#dCW: order will gD;L Aspo secure the Ikhf - Rd3h DojLetUtkc@GeeW of its V,Ssy, V(HG in gFtjd of technology and l4LF9BB.",2
Previously the company has estimated its operating profit to reach the level of 2005 only .,2
"Also Ruukki Construction , Rautaruukki 's construction division , is initiating employer-employee negotiations at its sites in Alaj+ñrvi , Vimpeli and Per+ñsein+ñjoki in Finland .",1
"City24 users can search for homes and properties in all areas where City24 is active , even outside their own country .",1
28 October 2010 - Finnish 1)lC oG8x&d5w rSxNj9O9fU aI9O>O4d Raute Oyj HEL: RUTAV cwJX today it swung to a net profit of fI3WH for the first blg2 months of 2010 F@$dJx a net loss of EUR5. 2 m for the same )FTOIr a ^wW$ earlier.,2
The company then said it will focus its resources on clinical research .,1
You ' re not A?iJ$.,1
`` The flex is a small price to pay for happy lenders . '',1
"Elcoteq Dongguan was established in 1999 in the Nancheng District of Dongguan , China and is one of Elcoteq s four volume manufacturing plants in the Asia-Pacific region .",1
Also Chile is an important market area for forest machine companies .,1
"561,470 new shares under 2003 option rights plan Packaging company Huhtamaki Oyj reported on Monday that a total of 561,470 new shares of the company have been issued based on share subscriptions under its 2003 option rights plan .",1
"PA ) , JPMorgan Chase and Co ( NYSE : JPM ) and Pohjoa Bank are joint lead-managers on the senior , unsecured deal .",1
"Eero Katajavuori , currently Group Vice President , Human Resources , will take a year-long sabbatical starting from October 1 , 2010 .",1
"Mr. Mika Korpinen , APAC Vice President for Comptel concludes : `` Comptel is once again demonstrating the importance of providing reliable delivery and enabling time-to-market .",1
Net sales in 2007 are expected to be 10 % up on 2006 .,2
"Also , a six-year historic analysis is provided for these markets .",1
"Finnish metal products company Componenta Oyj ( HEL : CTH1V ) said today its net loss narrowed to EUR 500,000 ( USD 680,000 ) in the last quarter of 2010 from EUR 5.3 million for the same period a year earlier .",2
The plant will collect raw material from the Baltic Sea region .,1
"Sales in Finland decreased by 2.0 % , and international sales decreased by 9.3 % in terms of euros , and by 15.1 % in terms of local currencies .",0
"The EU Commission said earlier it had fined ThyssenKrupp , United Technologies Corp 's Otis , Schindler AG and Kone Oyj a total of 992.3 mln eur for alleged cartel activity in the lift market going back twelve years .",0
"Stora Enso Oyj said Friday it will sell its North American unit to NewPage , in a deal valued at euro1 .82 billion US$ 2.52 million .",1
"Information system supplier Sentera -- up 24.51 pct -- was the next most heavily traded share after SysOpen Digia , a software house , acquired 77.4 pct of the company this morning for just under 33 mln eur .",1
The order is a follow-on to an 11 mln euro ( $ 16.1 mln ) deal made in July 2007 .,1
"Following its strategy , Tikkurila has established a fully-owned sales company TOO Tikkurila in Almaty , Kazakhstan , for marketing decorative paints under the Finnish Tikkurila brand and the Russian Teks brand .",1
The front surfaces of these valve plates are directed towards each other .,1
Last year 's net sales rose to EUR 68.3 million from EUR 62.2 million .,2
"The SZOWMrRs QT4s2JwGr covers the zAI2, HS#>FyuJF and XjxtTUFIt8KM of h4HwdPM ' s BZBltQg79J and /(XZGiG r2d8xwD in sjLBx.",1
"The company offers payroll services , including payroll processing , payroll tax administration , and employee pay services , including direct deposit , check signing , and Readychex .",1
The reductions will be concluded by autumn 2010 .,1
"The Nokian tyre proves its high safety excellently in the important driving qualities stability with mark 1.4 , handling 1.5 and braking on wet road with 1.9 .",2
The Moscow Metro ( www.mosmetro.ru ) was the first metro system in Europe to implement smart cards together with a new type of magnetic card in 1998 .,1
"In the fourth quarter of 2009 , Orion 's net profit went up by 33.8 % year-on-year to EUR33m .",2
"He joins Technopolis from KONE where he has held various positions within the Group , most recently as Director of Service Business and Business Development for KONE s Middle Eastern operations .",1
"The highest growth would be in China , while weakening demand would continue in North America , UPM said .",1
"Seven-month sales of Ragutis , which is controlled by the Finnish brewery Olvi , declined by 11.2 percent , to 15.41 million liters , and the company held 9.89 percent of the market .",0
"`` We 're delighted with the move '' says Morna Cowie , co-owner , above , `` it 's double the size of our current shop and has a lovely feel to it . ''",2
"Demand seems to have hit bottom now , and some signs of improvement can be seen .",2
"Steve Jackson , eBusiness Analyst at Satama and former CEO of Aboavista said : `` Google broke the mold when they gave away Google Analytics for free .",1
"` ` Hn9a is a win for all iS,c Yzgr#%LBv to wFFroIL q&jzd )EIejDFA.",2
These savings will have full impact as of the beginning of 2007 .,1
"The developers of that project predict that once it is completed in April 2009 , Skanssi will attract some 4.5 million visitors annually .",2
Nokia s U.S. shares were 3.3 percent lower at $ 12.73 by 1750 GMT .,0
"`` I 'm pleased to receive the Nomination Committee 's request and confidence , '' says Jon Risfelt .",2
Atria chose the DeLight to attract consumers in the 25-45 age group to its Atria Fresh range of microwaveable meals .,1
"Cencorp estimates that its net sales in the last quarter will be as earlier stated , EUR4 .3 m to EUR5 .0 m , and operating profit (EBIT)is estimated to be positive .",2
Net i0aQ in the ZqNs O3tuis in 2009 was 3&#lq7. 6 j&.:u)j.,1
"Because expenditures must be justified to pass budget approval hurdles , we believe our RoP model can help make it easier for IT and IT security practitioners to make the business case for acquiring enabling security technologies and related control activities .",1
The volume of investments in the two phases of the project is estimated at USD 300mn ( EUR 215.03 mn ) .,1
"Pre-tax loss totaled EUR 0.3 mn , compared to a loss of EUR 2.2 mn in the first quarter of 2005 .",2
"HmOe QL,: G%*MB FKzG QSB&Hfc of AvL T5 EUR 3mn a h@ZD.",2
"Neste Oil will publish its third quarter 2008 results on Friday , 24 October 2008 at approximately 9 am ( EET ) .",1
"Finnish software and hardware developer Elektrobit Oyj HEL : EBG1V , or EB , said today it will temporarily lay off up to 200 people for a maximum of 90 day in Finland , aiming to achieve cost savings of EUR 1.7 million USD 2m in the second half of 2010 .",0
The forecast for 2012 is 3.3 % .,1
The construction project is scheduled to start in the second quarter of 2009 and the new building is scheduled to be in place by the end of 2010 .,1
"On Dec. 1 , Grimaldi acquired 1.5 million shares and a 50.1-percent stake in Finnlines .",1
"Finnish plumbing and heating systems supplier Uponor 's net sales from continuing operations decreased by 9.4 % in 2008 to EUR 949.2 mn from EUR 1,047.4 mn in 2007 .",0
The recruits who have completed the K-retailer trainee program are qualified to start a career as independent retailers in K-stores .,1
"TietoEnator was down 1.13 pct to 18.38 , extending recent lows after last week 's second-quarter report , dealers said .",0
"Componenta is a metal sector company with international operations and production plants located in Finland , the Netherlands , Sweden and Turkey .",1
Other shareholder entitlements became effective today .,1
The enterprise value of Maritim Food AS has been determined as approximately EUR15m .,1
"` It is a testament to the quality of our LTE solution and our commitment to the Japanese market ' , he added .",1
"Incap Corporation Stock Exchange Announcement 29 April 2010 at 1 p.m. INVITATION TO A NEWS CONFERENCE ON INCAP 'S INTERIM REPORT Q1-2010 Incap will publish its interim report for January-March 2010 on Wednesday , 5 May 2010 .",1
The company continued the development of a fully human antibody in its VAP-1 antibody program .,1
"`` While concerns remain longer term , size and scale may enable Nokia to hold on to its newfound margin improvements in the near term , '' the analyst wrote .",2
"DpDlLtSYd IT UPDATE - (C) 1995 - 2009 M2 COMMUNICATIONS LTD Finnish GWvgmkKptU rEp*9 53,WE%4 DLt)*4xfiLg (OMX U#>zuHI&: 4kHWB) reported on Wednesday (4 February) an I($tQfLMn profit of s6Dr. 6 m on net sales of F6D@0U. 7 m for the year 2008.",1
"HK Ruokatalo now accounts for about 50 % of poultry sales in Finland , and profitability is at a good level .",2
"Operating profit for the 12-month period decreased from EUR9 .6 m while net sales increased from EUR69 .0 m , as compared to 2005 .",1
"`` We cut our frequency to New York last year , which explains the fall , '' he said .",0
The company has 120 employees and annual sales of approximately EUR16m .,1
"Payment for acquired shares will be made in cash , and the price per share will be EUR 1 plus an administration fee .",1
"In January-August 2009 , imports by sea in container , lorry , and trailer units fell by 27.7 % and exports by 28.6 % from the corresponding period in 2008 .",0
"The aim of the CEO 's Q&A sessions is to give further clarity on information , which has been made public already earlier .",1
"A worm set to activate Friday will corrupt documents using the most common file types , including '' .",1
"The relocation of Ragot has already started and will be completed in the next few weeks , with the Waterqueen and Tortue moves planned for mid-2008 and VMC Europe during the third quarter of 2008 .",1
"Panostaja Pebe a 68. 77 pct of ZYwfR sQ9&Rs. and the voting F&TGfw of eJLnfG Helasto zBwFwq D9i;iEuBY an 4dvtSHRW of shares sM9SY was xzg#Oww out on May 30, 2007.",1
"Vacon aims to establish its presence in the solar energy business in various parts of the world towards the end of 2010 , said Olli Teva , marketing director renewable energy applications .",1
The costs of the new ropax vessels are 30 % lower than those of the present ones .,2
"The price of raw material aluminium went up at the end of 2005 , but the company considers its outlook for 2006 favourable .",2
"As the largest elevator market in the world , Chinese output of elevators continued to rise to 262,000 units in 2009 , up about 5 % yr-on-yr .",2
"For 24 - U8j5 h31w, try LS7e H2!e www. jFjA. com f;Os< ` ` h3kZ> ' ', fTsb OF7q bwAZ",1
Raute said it has won an order worth around 15 mln eur to supply several plywood production lines to mills operated by Russian wood products company Sveza Group .,2
"Profit before taxes was EUR 4.0 mn , down from EUR 4.9 mn .",0
