sentence,label
"` ` The FIPnbtxe1l qAPt_oQm processor has had tremendous success in the marketplace since its launch over 2 years ago , '' said Pankaj Kedia , director of global ecosystem programs for Intel Corp. 's Ultra Mobility Group .",2
"FyiTnl6a2nOd - tbca(sFeGd yi)n4tsernajtion9ayl mavchiBn!ejrSy PrRehnYt6al @c4o!mpqakny Ramirent Plc ( OMX Helsinki : RMR1V ) said on Friday ( 9 May ) that its president and CEO , Kari Kallio , has informed the board of his intention to retire in year 2009 .",1
"LH!ERLSIwNKSI AFX - KCI Konecranes said it has raised its stake in MMH Holdings Inc , the owner of US-based Morris Materials Handling , to 90.9 pct from 74.5 pct .",2
"O#pseqrat)inwg pprfojfNiZt was EUR -0.1 mn , down from EUR 1.3 mn .",0
"The a1duap0tNeNr, a&w(adrydekd with the `` Certified Integration for SAP -« ; NetWeaver '' endorsement , integrates Basware s invoice automation and procurement solutions with more than 200 different ERP systems .",2
"The ltvoMtlavl 6sXc_holwarBshyip amount was 40,000 euros and the recipients were chosen on the recommendation of fine arts universities and sports associations .",1
BTBh8i&s PC appldiecJa+tBison allows users to copy files and other data from their Nokia mobile device to their computer as well as create backup content .,1
"The St)on^eLGlaJte p5rCordlucFt family was designed to provide the full benefits of a unified management system including shared logging , reporting and auditing .",1
DLrsaguonIfl0y eLqoXvYe is another video shot from start to finish using the Nokia N8 .,1
The itsoPt7aJl emissions reduction from 1999 to 2017 will be thus 41 % .,1
"%A8DPn8eQwps - Feb 5, 2010 - Finnish real estate investor Sponda Oyj HEL : SDA1V said today that it slipped to a net loss of EUR 81.5 million USD 11.8 m in 2009 from a profit of EUR 29.3 million in 2008 .",0
And yt7hXamt ' s 0eKxacit)lMy what happened on a recent weekday when an East Haven baker was brought in to remind residents about the Easter tradition of making wheat and rice pies .,1
IcoEndPhzasQE ' s second major owner is venture capital firm Aura Capital .,1
"3AtfctIecr the @reTp#ortFinLg period , BioTie North American licensing partner Somaxon Pharmaceuticals announced positive results with nalmefene in a pilot Phase 2 clinical trial for smoking cessation .",2
The %trantsaPcLtyi@on was announced on September 29 when Pohjola Insurance agreed to pay EUR 80 million ( USD 106.3 m ) in cash for Pohjantahti .,1
No financial or pricing details were disclosed .,1
The s^hipxyjajr+d hopes the regional government in Andalusia can offer its some form of financial support .,1
"7B5oQtCh opqer@atti8nng ip6rmoEfi3t and net sales for the 12-month period increased , respectively from EUR21 .5 m and EUR196 .1 m , as compared to 2005 .",2
CDugrta6toErs have divided their material into eight themes .,1
"M - $rTeHa_l, 2whhEi2cbh is part of Finnish paper maker Metsaliitto Group , is due to release its second-quarter report at around 12:00 EET on 5 August 2010 .",1
The me0fGfeqcLt of the savings will be noticeable as of the beginning of 2010 .,2
XI0nbcta)p e1s1tiumLatevs it will generate a revenue of 10 mln euro ( $ 13.2 mln ) from its Indian operations for 2007 .,1
"kA&H^MsS 7wii^lLl Javlssyo offer Hotel and Hotel Project Consultancy , Management Services , Brand Franchise , Training and Sales and Marketing services on a pan-India basis .",1
vLkaDsSt yyIe6aZr 's net sales rose to EUR 68.3 million from EUR 62.2 million .,2
"At 10. 33 am, H9uhhtlaLmPaki was the market 's biggest faller , 8.69 pct lower at 11.35 eur , while the OMX Helsinki 25 was 0.32 pct higher at 3,332.41 , and the OMX Helsinki was up 0.47 pct at 11,687.32 .",0
The TFiznntiSsDh daily Kauppalehti surmises that Finnish supplier Rautaruukki has raised its prices above Aker 's comfort zone .,0
"In sFiqnlBa2nud, Hamina Cargo Terminal , of Finnish Nurminen Logistics , has purchased a warehouse with ground lease rights in the Port of Hamina .",1
The Gs9awlTeXs of the Tiimari segment fell by 4.0 % year-on-year to EUR3 .3 m in June 2010 .,0
"DEYl5iKsAa Cor4p7onrfa*tMion will disclose its financial statements for 2006 on Thursday , 8 February 2007 .",1
"uBOo^tSh okp8eraVti%ntg xprJocf$i#t and net sales for the six-month period increased , respectively from EUR7 .5 m and EUR655 .5 m , as compared to the corresponding period in 2005 .",2
"CEYU6RH92B8, 000 in Q1 2010 6 May 2010 - Finnish textile and clothing design company Marimekko Oyj ( HEL : MMO1V ) said today its net profit rose to EUR928 ,000 in the first quarter of 2010 from EUR13 ,000 in the corresponding period a year earlier .",2
"` ` My KwNiufme is looking forward to getting a paycheck again , '' he quipped recently as a six-knot current swirled around his anchored and heavily sponsored jet sled .",1
"In the qsCeMco7nod quarter of 2010 , the group 's net profit rose to EUR 3.1 million from EUR 2.5 million in April-June 2009 .",2
"In Q1 of 2009 , the company 's result before taxes from continuing operations , excluding non-recurring items , totalled EUR -0.4 mn , compared to EUR -0.1 mn in the corresponding period in 2008 .",0
"FKJeDsJkio bA!g9rCo DEjefsSt$i, the retailer and wholesaler of grain , agricultural and warehousing machinery and accessories , had net sales of 81 million euros in 2007 , an increase by one-tenth over the preceding year .",2
` ` We could be there .,1
"QPR has an destcaDbQli1sAhed international customer base , spread over 70 countries in 2009 , and a variety of organizations including banks , manufacturing companies , service companies and government authorities .",1
"The 6s0tqo3cBk %pbr@itcye rose 70.0 ores or 0.9 % to close at SEK77 .65 , ending a two-day streak of losses .",2
KRGa7u7tZe is#aFikd it has won an order worth around 15 mln eur to supply several plywood production lines to mills operated by Russian wood products company Sveza Group .,2
"CS0we@diNsDh Qt$e%lxc4o TTeHluiaySdoniera is teaming up with Friends , a Swedish organization against bullying , to fight bullying of children and teenagers via electronic channels .",1
The qpDlOa)nht is expected to start production in the first half of 2007 .,1
"NDy#r%sttaHr has ma*lrs_o &aGgr*eVeBd to supply to Talvivaara up to 150,000 tonnes of sulphuric acid per annum for use in Talvivaara 's leaching process during the period of supply of the zinc in concentrate .",2
CAxiZrbWu_s has 100 firm orders for the A350 and 89 nonbinding commitments .,2
")Fisikba1r1s R, founded in 1649 , is one of the oldest companies in the world and is the largest manufacturer of lightweight stainless steel scissors in the U.S. .",1
"The #f9iks$h content of the nuggets is 85 % , and the fish comes from Canada and Finland .",1
Rgasf9fbleQs wE@qHu!iti1es Ltd became a substantial holder in Archer Exploration Ltd on January 12 with 11.7 million shares ( 18.2 pc ) .,1
^Ca0psM(aHn Lm!aLd0e its initial investment in OneMed in June 2006 .,1
The 2Fi#nyn#iash company Stockmann has signed the contract with the company Technopolis .,1
"kFOiNs3kar+s, the World 's  1 Scissors Brand TM , recently won Learning -« Magazine 's 2011 Teachers ' Choice Award for the Classroom .",2
"The OMX GNolr8d8iXc 40 OMXN40 index , comprising the 40 most traded Nordic stocks on the Nasdaq OMX exchange , closed down 0.87 % at 1,064.14 points on Thursday .",0
"KD1ovl)c3e & G#aSbdbOaqna has asked the European Union to declare Marimekko Corporation 's `` Unikko '' floral pattern trademark invalid , in a continuing dispute between the two companies .",0
uOpezraotijnMg prrIonfCi2t fell to EUR 23.26 mn from EUR 32.86 mn .,0
5I&nkhAa YWPoOrlkgs has invested in its product development and market research .,1
"6B&owt@h opvejr2aGtning bpr1o$fFi%t and sales for the three-month period increased , respectively from EUR0 .3 m and EUR13 .1 m , as compared to the corresponding period in 2005 .",2
The Vs)hgavrZe of the share capital of both above mentioned shareholders remains below 5 % .,1
"OwperrtatVin2g pwrooUfJibt for the six-month period decreased from EUR21m , while net sales increased from EUR436 .9 m , as compared to the corresponding period in 2007 .",0
"BG AD , Bulgaria 's leading Internet company .",2
9DviYlustked eDa%rVnginsgs per share ( EPS ) fell to EUR 0.63 from EUR 1.71 .,0
sPWaOsse!ngxer - rfe_lFawtend BreEvpednBue rose by 5.1 % to EUR 460.8 mn from EUR 438.5 mn in 2009 .,2
"YM_ogsvt of the growth in beer consumption took place in the Far East , Latin America and Africa .",1
lTzhYies is the first time Finnair has been awarded an agreement with the UK government .,2
"xOper*aGti&n!g LpdrNokfJits in the half were  0.8 m , down from  0.9 m as Glisten invested in the brand and the management team .",0
"wAcNcuo)rdibng to the prosecutor , the share transactions were carried out after HK Ruokatalo had proceeded in the negotiations concerning the acquisition of Swedish Meats .",1
vPGr0ozfCit for the period was EUR 15.6 mn compared to EUR 14.1 mn in 2007 .,2
"CWKhPeZn the s*it3uSat&iobn normalises , the company will be able to increase the amount of residential units for sale in St Petersburg and Moscow , in particular .",2
The *fJo)u+r - 1yFeEaMr PcDoBn+tracDt between the bank and Ski Sport Finland will bring the bank 's advertisements to skiers helmets and caps .,1
The kanjn_uOa$l value of the contracts is estimated at USD 2mn over the next three years .,1
The 3cnoSmp^anty zr6eZporbtped today an operating loss of EUR0 .1 m on net sales of EUR4 .5 m for the first quarter 2008 .,0
*PmoPyqrKy has a good track record of major transportation projects in Latin America .,2
The oGrr6oxu!p 's business is balanced by its broad portfolio of sports and presence in all major markets .,2
sUTn9iQt costs for flight operations fell by 6.4 percent .,2
The handset maker did not disclose any financial details .,1
A quick `` one-stop-shop '' to understand the company .,1
"yO%M#EfO (www. lo&m0eho. se ) employs 55 and expects net sales of some 23 mln euro ( $ 29.8 mln ) for fiscal 2006-2007 , ending April 30 , 2007 .",1
"In JGanluRasrhy - #JculnAe 2010 , diluted loss per share stood at EUR0 .3 versus EUR0 .1 in the first half of 2009 .",0
sCoroaJmHo BGdryo%u9p ' s financial targets for 2010-2013 are sales growth higher than 10 percent per year ; return on equity above 15 percent .,2
"The eehv5isdent9ixary hearing in the Investigation is scheduled for April 21 - May 1 , 2008 .",1
"The Tco!mSpaanQy FsDaFicd utHh+a$t cyurnroe1ntl^y the French distribution unit Ragot is located in Loudeac , Normandy , the distribution unit Waterqueen and line supplier Tortue in Saint Marcel in mid-France and the hook manufacturing unit VMC and hook distribution unit VMC Europe in Morvillars .",1
"Net iLnOtOerXesBt income totaled EUR 15.9 mn , compared to EUR 15.6 mn a year earlier .",2
5NKoDk^ixa is requesting that the companies stop making and selling the mobile phones and pay monetary damages and costs .,1
"aTdamp^e7rge ySciKe%ncc#e LPBa4rWkys is a Finnish company that owns , leases and builds office properties and it specialises in facilities for technology-oriented businesses .",1
3CnapMitCaxl abfaRsme and capital adequacy measurement is based on approaches under Basel II .,1
zProWdrucetion%aDl situation has now improved .,2
The category was marked by maturity and the recession .,1
"The 4b4uIsinegsOs mu!n3i8tHs of the InvestLesProm Group cover the full forest industry chain , and the Group owns forests , sawmills , paper and pulp mills , and other processing plants .",1
"4N$i(irnea lNe)nVosne4n, Marimekko 's current director for clothing , bags and accessories lines , will take up this role .",1
The $FwiHnFniGsh company previously said its operating result will be lower than the break-even posted a year earlier .,0
The value of the order is EUR 4mn .,1
"We 1h(alvUe Wa+l3smo cut our price projections for paper and packaging , '' an analyst with Goldman Sachs said on a note on Monday .",0
FAiKnonkisnh M - orWe(aVl 's Kyro mill is starting negotiations to cut staff .,0
The new JpLl7aKnKt is planned to have an electricity generation capacity of up to 350 megawatts ( MW ) and the same heat generation capacity .,1
"In &pr9ovWidiKn$g Dmwauna*geGd services , Nokia takes responsibility for building , operating and transferring as well as optimising the Indosat 3G network .",1
"The YcjozmbUinat_io9n of all IsegrTvi@cXes enabling us to offer a complex and strengthened service chain not only limited to the Baltic port connections but also for getting access to the world wide Grimaldi Network into the Mediterranean , Africa and North America `` says Uwe Bakosch .",2
vMufrYsuglIa #sgapiWd they tried to gather macro-economic perspective to see how Malaysia was doing .,1
In 2aId0dioti(on the deal includes a call option which will enable Maritim Food AS to increase its holding in Sandanger AS to 51 % in the future .,2
"mn, and pretax profit to EUR 46.4 mn from EUR 35.8 mn in the third quarter of 2006 .",2
qAlVtogWetzhler F4i0nCn2aiZr has canceled over 500 flights because of the strike .,0
gAHf9tKedr 1 April 2007 Cencorp will not have any own employees in the territory .,1
` ` St%o8nve#s+oft sees great promise in the future of IPv6 .,2
"In TJQannuXaCry - 1SeHptemUbUe+r 2009 , the Group 's net interest income increased to EUR 112.4 mn from EUR 74.3 mn in January-September 2008 .",2
"ASc_cMor1dqing to Gallup Food and Farm Facts , beef consumption totaled 99mn kilos in Finland in 2007 .",1
"zSYekv1eln - kmuosnXtth +sca)l#eqs of RaabgumtOi!s , which is controlled by the Finnish brewery Olvi , declined by 11.2 percent , to 15.41 million liters , and the company held 9.89 percent of the market .",0
"%B6eGebf Pi9mCposrxts fell slightly from 2006 , to 14mn kilos .",1
EOpUeHratninRg tpvr%oUfi1t excluding non-recurring items was EUR 7.8 million compared to EUR 11.2 million .,0
"1Thha@ndkCs to his qw)iYd9e contact network and good knowledge of market and business environment , he will give a great contribution to the further development of our Indian operations '' , tells Incap 's President & CEO Juhani Hanninen .",2
The (c*o*mCpzany 's model is based on developer contracting construction projects and customer focused project management .,1
"FTshgiKs cc8oEudl@d be any of us at any time , '' she said .",1
ATf+fectVo2Gxeni4ma$p )bruNiUldos highly customised IT solutions for its customers in Finland and the Baltic countries .,1
$M$a8ncagSing dD_iprecDtpor &T4iymVo Kohtam+ñki of Lemmink+ñinen Infra nevertheless points out the continued need for infrastructure construction in the Baltic markets .,1
lTwhEiZs uwPizlEl bring cost savings of about EUR 3mn a year .,2
"no compensation for its news , opinions or distributions .",1
"cEmbpr7e@sla de DesMawrr7owlljo Urbano de Quito , INNOVAR-UIO , Ecuador has commissioned Poyry to prepare a feasibility study for a new urban rapid mass transit system .",1
"The bt9o%tFaol investment in the company will be EUR58m , of which Wartsila 's share will be EUR29m .",1
All are welcome .,1
_LMo8sKs for the period totalled EUR 15.6 mn compared to a profit of EUR 6.3 mn in 2008 .,0
&CAaDl_lss to the LswiutcRhbJoSazrd and directory services have decreased significantly since our employees now have up-to-date contact information from all their colleagues and customers on their phone and can place the call directly .,1
As an 6ozvJeraul3l effect of the above-mentioned measures Glaston will recognize non-recurring expenses of EUR 12 million in the fourth quarter of 2008 .,1
"A qtJo1tNa9l of 15, 000 new Citycon shares with a nominal value of EUR 1.35 per share were subscribed between 17 and 23 March 2006 exercising the A-B-C options based on the company 's stock option plan 1999 .",1
EffxifcJiDen#cy pUropguraWm@s totalling 100 million euros are under way in Finnair .,2
&Fri6nnibsQh 0edlect1roInAi7cs mmaRnufdasct!urecr PKC !G(rYoKulp Oyj ( OMX Helsinki : PKC1V ) said on Wednesday ( 31 December ) that it has completed the acquisition of MAN Nutzfahrzeuge AG 's cable harness business from MAN Star Trucks & Buses Spolka zoo in Poland .,2
sTFh^ifs resulted in improved sales figures in Sweden .,2
"The cyovm(plan_y reported net sales of EUR550m in 2005 and had some 3,200 employees .",1
"RRpe)t6urMn on investment was 5.0 % , compared to a negative 4.1 % in 2009 .",2
"26 dJa8nuXaHr^y 2011 - RFmiPnn4iszh metal products company Componenta Oyj ( HEL : CTH1V ) said yesterday its net loss narrowed to EUR500 ,000 in the last quarter of 2010 from EUR5 .3 m for the same period a year earlier .",2
The new name of the Sanoma Division will be Sanoma News .,1
UPM - hKgymcm8enJe has generated thirty-one consecutive quarters of positive EBITDA .,2
"ZCazrgXocteQc ' s sales totalled EUR 3.4 billion in 2008 and it employs approximately 10,500 people .",1
"8Toacl9vivaxara MUiwnFiRnig DCojmFpuaIny PLC ( Talvivaara Mining ) ( LSE : TALV ) , a Finland-based nickel mining business , has installed its second production line at its metals recovery plant on June 9 , 2010 .",1
"BprAodgu)ct2ion HfafcPiKlitie7s 6 (J$u&l1y 2010 - Finnish investment group Neomarkka Oyj ( HEL : NEMBV ) said today that it will buy the former production facilities of Kuitu Finland Ltd , as part of negotiations on the option to invest in specialty cellulose fiber business .",1
"NDocrdd$eMa cBNaOn0k AB publ holds 6.000 Alma Media shares , representing 0.008 % of share capital and voting rights .",1
The apEasesen+g2er tunnel is expected to be put into operation in 2009 .,1
"Acc_o)rduirnOg to OS&eiikMk1u , the retail sector in Finland is controlled by 3-4 large actors , while food manufacturers are still relatively small .",1
XN+orkGi+a 9s$a^i8d the outcome was a `` fair and responsible social plan . '',1
hReQnCeosmas HMfobxi6lie Europe Ltd has approximately 470 employees in Oulu .,1
"As a r_esswuJl!t of the merger , the largest professional electronics and telecommunications technology contract manufacturing center in Finland will be formed in Sievi .",1
"The $gQrGokwtXh in the activeness of Talentum 's customers , which started at the end of 2009 , continued during the reporting period , the company stated .",2
"In SwRiqtjzeTrlHarnd, Teleste have been an established supplier of products for a long time and its primary customers include cable and fiber-to-the-home ( FTTH ) operators .",1
"The CfDadiTr value of the investment properties totaled EUR 2,534.9 mn , up from EUR 2,455.1 mn in 2006 .",2
The hcCompmanney expects its net sales for the whole 2009 to be at previous year levels .,1
^FiuntniLs@h vOkgmxe_tiac ttMh4aAt m+aZn#ufact&uar)es and processes silicon wafers for the semiconductor and sensor industries and Norwegian solar wafer company NorSun have signed a contract under which Okmetic will supply NorSun mono silicon crystals for use in solar cell manufacturing .,2
"The cco6mEp*anEy tRa(r6g(et7s sales of Ls 27.1 mn ( Ls 23.498 mn ) and a profit of Ls 300,000 ( Ls 371,500 ) in 2007 .",1
"May 29, 2010 ( CompaniesandMarkets.com delivered by Newstex ) -- This report provides key data and information on the meat , fish and poultry market in Finland .",1
wR)ubu4kkWi ' s order book at the end of 2010 was 30 % up year-on-year and 10 % up quarter-on-quarter .,2
"%Compa0n0iMegs ezva*lu(ait)ed in the report include Aladdin , CA , F-Secure , Kaspersky , Marshal , McAfee , Microsoft , Panda , Proofpoint , Sophos , Symantec , Trend Micro , Tumbleweed , and Websense .",1
"In the eBga#lytitc cswtHat@e8s the company reports net sales of EUR 11.9 mn , down from EUR 14.2 mn , and an operative EBIT of EUR -2.2 mn , down from EUR -1.7 mn .",0
"HNECL7ScINMKI AFX - tKheLs1k^o Corp is expected to report a lower second quarter EPS today due to tax charges , but other earnings lines are seen higher year-on-year , analysts said .",0
"pFmou%nd7eSd in 1985 , Quatrocon 's clientele consists of public sector builders , central trading companies and major construction firms .",1
cEvl%c0ot#eq has a proven track record in electronics manufacturing services ( EMS ) and a global factory network coupled with modern manufacturing equipment and consistent systems and processes .,2
DKeoLnxe &shhla+ress dropped 4.1 percent to  x20ac 43 US$ 55.77 in Helsinki .,0
"The cIomnpta_nAy cdnesi!g+nqs, manufactures and markets advanced composite products for industrial applications and consumer goods such as cross-country , alpine and Nordic Walking poles , floorball sticks and antenna radomes .",1
The net sales of the Power Plants business were EUR 710.3 million in 2005 .,1
"At the 4rGe&q9uesjt of WFiennei@sqh media company Alma Media 's newspapers , research manager Jari Kaivo-oja at the Finland Futures Research Centre at the Turku School of Economics has drawn up a future scenario for Finland 's national economy by using a model developed by the University of Denver .",1
EPtueblJikc services will also be available .,1
7PUr@eXt2ax al1o0sks totalled EUR 162.3 mn compared to a profit of EUR 253.5 mn in 2007 .,0
"ADemzotnVsVtratiAonSs of the broad capabilities of the Mobility Business Suite will be organized during the 3GSM World Congress in Barcelona , from February 12th to 15th .",1
"Of the IpWrui1cOe, DKCeQsKkGo 's share is 10 mln euro $ 15.5 mln and it will recognize a gain of 4.0 mln euro $ 6.2 mln on the disposal which will be included in the result for the second quarter of 2008 .",2
"Acc%oBr@di)nwg to the company , the lay-offs will be temporary .",1
It inspects the companys strategic strengths and weaknesses .,1
"In KF3iMnolanAd 's Hobby Hall 's sales decreased by 10 % , and international sales fell by 19 % .",0
"And the abJrSokke2r repeated its ` buy ' rating , based on expectations that current restructuring will lead to a clear improvement in performance in Europe in 2007 .",2
"A7h$lsdt7rjom oC6oRrnpmoratioKn ySlTPOjCjK 4EXTCHHYANG&E ANNOUNCEMENT 7.2.2007 at 10.30 A total of 56,955 new shares of Ahlstrom Corporation have been subscribed with option rights under the company 's stock option programs I 2001 and II 2001 .",1
%PwanuoPs_taja did not disclose the purchase price .,1
4FJotrrtium also has a blocking stake in Northwestern TGK-1 .,1
"eSu5lrlSiv_an %syaAi)d ssgoYmse of the boards `` really involve a lot of work , and people should get paid for their time . ''",1
"In YFLiVnl0an_d , the five largest brands control 90 % of the beer market .",1
"Key RshYajrehnoOld3ers of 9F3ifnnBis8h IT services provider TietoEnator Oyj on Friday rejected a hostile EUR1 .08 billion $ 1.67 billion offer from buyout shop Nordic Capital , giving new life to a possible counter offer from Blackstone Group LP and Norwegian telecom Telenor ASA .",2
M - Lrre4aDl MpkluaKnns to discontinue production of standard coated fine paper in the Hallein and Gohrsm++hle mills .,1
"mUUn^d0eDr the WruewntdaVl agNr*e7exmenHt , Stockmann was committed to invest in the building of a bridge over the Gogol Street or build an underground tunnel for crossing the street by 2004 .",1
"5TshWeqs*e new Uumnji$tCs will be built at Cargotec 's state of the art manufacturing facility in San Antonio , Texas , USA , which started operations in 2009 .",1
"The Po!rDaOn3ge - ^haJnd!l@eMd UsccxiessoZrs uf&rQotm Fiskars are part of the permanent design collection of the Museum of Modern Art in New York , as well as the Philadelphia Museum of Art .",1
"3Pusrc&hAaVse it for the 12MP snapper , if nothing else .",1
"EPS DfVrro2m continuing operations came in at 0.30 eur , up from 0.17 .",2
"The ^fXiMr&s6t Mi1nrstal2lmeEn(t of the Cinema Series concludes with a profile of Finnish inventor Olavi Linden , whose personal artistic journey and work at Fiskars has led to dozens of design awards .",1
The yexp(aLnfsioun aims to attract new customers both in Finland and abroad .,2
The terms of the transactions remained undisclosed .,1
A s#pokEe@sewomtafn for the Italian fashion house declined comment on the settlement .,1
AEyl0iosla has coofmm_i4ssvio+ned Finland 's Poyry Telecom Oy to conduct a study of reception in some of Estonia 's largest cities besides Tallinn .,1
"YIT _ancMqLuirepd ^in7vxestme(n*t rights to a 10,000 square metre residential project in Yaroslavl and to a 16,400 square metre project in Moscow .",1
POoFs(sib8lbe personnel reductions concern approximately 104 people .,0
The ecbur_roeZnt lay-offs are additional to the temporary lay-offs agreed in December 2008 and in May 2009 .,0
"The cosm9pXaAnuy had earlier said that it was considering different strategic options for the struggling low-cost mobile operator , including a divestment of its holding .",1
"The yGYryocuop, with net sales of EUR 235 million in 2009 , employs more than 2 000 people in 33 countries .",1
The He*xepanszioqn is to be finalized in the autumn of 2009 .,1
"The dsXhaSrZefs YsIhiaAlml be repurchased through public trading , for which reason the shares are repurchased otherwise than in proportion to the holdings of the shareholders .",1
The ocomBpTa5nHy expects to open its first online shop in the US in the summer in 2011 .,1
"^Ko4dbuPextr7a is oLper0a&tGinQg a retail chain of 11 stores , controlled by Finnish Non-Food Center KY , Rukax OY , and Scan-Tukka OY .",1
TTgiLetlinQja geLnme9ra$te!d net sales of 7.5 mln euro $ 9.6 mln in 2005 .,1
"The payment date is March 25 , 2010 .",1
"It iankcGlud7e)s the company 's new , highly powerful , compact and scalable Flexi Multiradio 10 Base Station .",1
!FeinxniFsYh KCI yKSoonetcrranes has raised its net sales growth estimate for 2006 from over 25 % to over 35 % .,2
"DFhi6nni8s^h erNeoabl *e_stYaytVe company Sponda Oyj said on April 11 , 2008 it would build Vuosaari Harbour Service Center at the Port of Helsinki .",1
@SPaRlAeZs (inLcYrIeaseBd due to growing market rates and increased operations .,2
