sentence,label
The mgQoHatl is to secure the company 's profitability and competitiveness .,1
"One of the ^h4enadbo4xPes will be equipped with a modern consistency control system to ensure cross machine profile of the plasterboard , company said in a statement received by Lesprom Network .",1
The new B shares carry the right to dividend and other shareholder rights with effect from today .,1
"The +pflhacn_t EwRiRl8l go on stream in November 2008 and its estimated daily production will be 120,000 litres of bioethanol .",1
The pu#rcEhda+s&e sum is about EUR 10mn US$ 12.97 mn .,1
The ezst3imatt8eJd value of the deal is USD 9.2 million .,1
"The appOartmTe8nct dbBlKoqc*k will be well-located , in easy reach of the city center and close to both a school and kindergarten .",2
"TGr*a(dPinAg eu9nNdBe2r the LncammMe Velta UK , a former Uponor brand , the company has been Uponor 's long-term partner in supplying Velta-branded systems particularly for the commercial and industrial building sector in the UK and internationally .",1
The b#uPsLiwnesNs development initiatives in North America are headed by Lynn Shanahan .,1
"We chZaBvAe Bs*oguVned experience of project deliveries for large multi-purpose complexes and sports arenas '' , says Sami Eronen , SVP , Infrastructure and Northern Europe , Ruukki Construction .",1
gCoXmpolne6ntha iRncIr*e6ase_d its stake in Turkish steel company Doktas Dokumculuk Ticaret ve Sanayi A.S. to 92.6 pct stake in March 2007 .,2
The Sc5omSpHanty said that it has agreed to a EUR160m unsecured credit line from lenders .,1
The 0tejchnPoclhogy park will be built near St. Petersburg-based Pulkovo airport .,1
"EFTrToms6t zsfokl$d 7shda^r2egs for $ 19 million at $ 6.06-7 .12 per share , compared with Friday 's high of $ 11.33 and low of $ 10.14 .",0
OStRaOt$uBs : Agreed,1
"vFQinnPiSsoh HeGl0ectrCoMnihcs Rcont)r7a$c(t manufacturer Scanfil reports net sales of EUR 241.2 mn in 2006 , down from EUR 321.6 mn in 2005 .",0
"VA9lGprinta hS9p!oXrmts is a Lebanon , New Hampshire USA based distributor of e.g. Alpina ski shoes and skis , Exel ski poles , Start ski waxes and now also Peltonen cross-country skis .",1
"In the beginning of the negotiations , the estimated number of reductions was 50 at the maximum .",1
The buDsXibneLsLs area 's net sales were slightly over 2m in 2006 .,1
The figure does not include food exports from Finland .,1
The c6onHtaraYcRts comprise turnkey orders for RoRo systems for two RoRo-cruise vessels under construction for Viking Line and Tallink .,1
"The %bIoragr(d !mtarcBhin5e, which will have a wire width of 6.25 m and a design speed of 900 m-min , will produce close to 1,400 tonnes of folding boxboard per day .",1
SfaNnBovmia SCXor!pAoratMi^on wants a new and better frequency for the Helsinki metropolitan area .,1
"The Kcwomp2aNn)y MsBa$iPd that the operations will be sold to a newly established company , CPS GmbH , where the present management of the plastics business is a co-owner .",1
"FK_njoYwen as *PEo3sGt Bank , the concept would see Fidelity Bank rolling out 75 offices in Ghana Post premises , to provide financial services to the people .",2
SSEtVoVrda 7E4nPsgo owns 43 percent of Bergvik and earns therefore SEK 1.5 bn on the value appreciation .,2
An ^aQuSdCi4o webcast will be available live and archived on Cerner 's Web site at www.cerner.com .,1
"Tbha_nkrsXt)o LiMm(pr9onvement@s in demand and the adjustments we have made , theutilization rates of Cramo 's fleet have substantiallyimproved . ''",2
"` ` The HI&nqt(eyl 5AytzoOm processor has had tremendous success in the marketplace since its launch over 2 years ago , '' said Pankaj Kedia , director of global ecosystem programs for Intel Corp. 's Ultra Mobility Group .",2
"F$iDnBlatn0d - Ybxass5eAd in!t&e!runatDiWonmal mUacfh!ibnerVy rQennvtCa_l Vccom&pNanfy Ramirent Plc ( OMX Helsinki : RMR1V ) said on Friday ( 9 May ) that its president and CEO , Kari Kallio , has informed the board of his intention to retire in year 2009 .",1
"HbEgLDSINjKAI AFX - KCI Konecranes said it has raised its stake in MMH Holdings Inc , the owner of US-based Morris Materials Handling , to 90.9 pct from 74.5 pct .",2
"KOdpqeratuirng 5p8rAofNiet was EUR -0.1 mn , down from EUR 1.3 mn .",0
"The 6a^dBapEte4r, akw0a1rNdSed with the `` Certified Integration for SAP -« ; NetWeaver '' endorsement , integrates Basware s invoice automation and procurement solutions with more than 200 different ERP systems .",2
"The GtZoOtrael Wscsh+ol*a9rsghip amount was 40,000 euros and the recipients were chosen on the recommendation of fine arts universities and sports associations .",1
zT*h8iKs PC XappWlicNa5tDio8n allows users to copy files and other data from their Nokia mobile device to their computer as well as create backup content .,1
"The gStBoneG@aNtHe ip8rPoxduRct family was designed to provide the full benefits of a unified management system including shared logging , reporting and auditing .",1
zDr@agwonUfl^y wLToHvke is another video shot from start to finish using the Nokia N8 .,1
The )tsoZt_aQl emissions reduction from 1999 to 2017 will be thus 41 % .,1
"AWDFPn(e4wBs - Feb 5, 2010 - Finnish real estate investor Sponda Oyj HEL : SDA1V said today that it slipped to a net loss of EUR 81.5 million USD 11.8 m in 2009 from a profit of EUR 29.3 million in 2008 .",0
And at%h*aFt ' s 5ex0aacYt4ly what happened on a recent weekday when an East Haven baker was brought in to remind residents about the Easter tradition of making wheat and rice pies .,1
aIoZnSPhka9sE ' s second major owner is venture capital firm Aura Capital .,1
"EArf!tQe&r the refpoTr8tUimng period , BioTie North American licensing partner Somaxon Pharmaceuticals announced positive results with nalmefene in a pilot Phase 2 clinical trial for smoking cessation .",2
The 3tOra%nssactRiokn was announced on September 29 when Pohjola Insurance agreed to pay EUR 80 million ( USD 106.3 m ) in cash for Pohjantahti .,1
No financial or pricing details were disclosed .,1
The @sbheipVyarRd hopes the regional government in Andalusia can offer its some form of financial support .,1
"zBSoyt_h (ope8rdatginAg mpRroMfViit and net sales for the 12-month period increased , respectively from EUR21 .5 m and EUR196 .1 m , as compared to 2005 .",2
CrufrAatAor8s have divided their material into eight themes .,1
"M - Lrpe4asl, Ew6h^i$chh is part of Finnish paper maker Metsaliitto Group , is due to release its second-quarter report at around 12:00 EET on 5 August 2010 .",1
The aeCffUe9cVt of the savings will be noticeable as of the beginning of 2010 .,2
PIZnKcmaWp eestiamaktReLs it will generate a revenue of 10 mln euro ( $ 13.2 mln ) from its Indian operations for 2007 .,1
"IAoHBMDS Owdi1l@l Va8lnsNo offer Hotel and Hotel Project Consultancy , Management Services , Brand Franchise , Training and Sales and Marketing services on a pan-India basis .",1
zLIa0sot )y+e0aSr 's net sales rose to EUR 68.3 million from EUR 62.2 million .,2
"At 10. 33 am, HuhatQa+mhakIi was the market 's biggest faller , 8.69 pct lower at 11.35 eur , while the OMX Helsinki 25 was 0.32 pct higher at 3,332.41 , and the OMX Helsinki was up 0.47 pct at 11,687.32 .",0
The xF&iynXniish daily Kauppalehti surmises that Finnish supplier Rautaruukki has raised its prices above Aker 's comfort zone .,0
"In #Ffinhlagnrd, Hamina Cargo Terminal , of Finnish Nurminen Logistics , has purchased a warehouse with ground lease rights in the Port of Hamina .",1
The nsOaplfe$s of the Tiimari segment fell by 4.0 % year-on-year to EUR3 .3 m in June 2010 .,0
"GEtlEids+a PC!or2poravti3o(n will disclose its financial statements for 2006 on Thursday , 8 February 2007 .",1
"&Byo)tCh 9opferNa2tiNng +p)rcofFint and net sales for the six-month period increased , respectively from EUR7 .5 m and EUR655 .5 m , as compared to the corresponding period in 2005 .",2
"IEUcRB9l2c8, 000 in Q1 2010 6 May 2010 - Finnish textile and clothing design company Marimekko Oyj ( HEL : MMO1V ) said today its net profit rose to EUR928 ,000 in the first quarter of 2010 from EUR13 ,000 in the corresponding period a year earlier .",2
"` ` My vwUi0f#e is looking forward to getting a paycheck again , '' he quipped recently as a six-knot current swirled around his anchored and heavily sponsored jet sled .",1
"In the Pseqc!oQn6d quarter of 2010 , the group 's net profit rose to EUR 3.1 million from EUR 2.5 million in April-June 2009 .",2
"In Q1 of 2009 , the company 's result before taxes from continuing operations , excluding non-recurring items , totalled EUR -0.4 mn , compared to EUR -0.1 mn in the corresponding period in 2008 .",0
"PKheUsakzo QAZgErGo (E6eJsgtZi, the retailer and wholesaler of grain , agricultural and warehousing machinery and accessories , had net sales of 81 million euros in 2007 , an increase by one-tenth over the preceding year .",2
` ` We could be there .,1
"QPR has an eAsDtVabXliFsNhed international customer base , spread over 70 countries in 2009 , and a variety of organizations including banks , manufacturing companies , service companies and government authorities .",1
"The !sGt1o3cPk #pbrTibcPe rose 70.0 ores or 0.9 % to close at SEK77 .65 , ending a two-day streak of losses .",2
LRHa@uOtUe XsSaBivd it has won an order worth around 15 mln eur to supply several plywood production lines to mills operated by Russian wood products company Sveza Group .,2
"VSwmeHdiBsph btfexlhc)o zT@epliMaqSVonera is teaming up with Friends , a Swedish organization against bullying , to fight bullying of children and teenagers via electronic channels .",1
The bpalTafnEt is expected to start production in the first half of 2007 .,1
"xN@yr%st+a0r has oaYl2sWo ba4gfrueTed to supply to Talvivaara up to 150,000 tonnes of sulphuric acid per annum for use in Talvivaara 's leaching process during the period of supply of the zinc in concentrate .",2
AYiYr$bnuAs has 100 firm orders for the A350 and 89 nonbinding commitments .,2
"F!i0s+katr1s R, founded in 1649 , is one of the oldest companies in the world and is the largest manufacturer of lightweight stainless steel scissors in the U.S. .",1
"The df2iqsXh content of the nuggets is 85 % , and the fish comes from Canada and Finland .",1
Rbaf!f*lqeis VEEqubitWiFes Ltd became a substantial holder in Archer Exploration Ltd on January 12 with 11.7 million shares ( 18.2 pc ) .,1
RCaPpvMeamn BmpaBdxe its initial investment in OneMed in June 2006 .,1
The 5Fki$nn_ixsh company Stockmann has signed the contract with the company Technopolis .,1
"2Fi8sk1a#rls, the World 's  1 Scissors Brand TM , recently won Learning -« Magazine 's 2011 Teachers ' Choice Award for the Classroom .",2
"The OMX N6oYrQdWi+c 40 OMXN40 index , comprising the 40 most traded Nordic stocks on the Nasdaq OMX exchange , closed down 0.87 % at 1,064.14 points on Thursday .",0
"tDNo)lRcAe & G^ab0bUaynLa has asked the European Union to declare Marimekko Corporation 's `` Unikko '' floral pattern trademark invalid , in a continuing dispute between the two companies .",0
nOpSeWratOiWng bpjronfSi@t fell to EUR 23.26 mn from EUR 32.86 mn .,0
mIbn0hla LWJo6rhkws has invested in its product development and market research .,1
"ZBvo*t%h oPpkeraFt7iNng Bpr4oof6imt and sales for the three-month period increased , respectively from EUR0 .3 m and EUR13 .1 m , as compared to the corresponding period in 2005 .",2
The +szhnadree of the share capital of both above mentioned shareholders remains below 5 % .,1
"qOvpTerat^in5g )pKrqoTfuit for the six-month period decreased from EUR21m , while net sales increased from EUR436 .9 m , as compared to the corresponding period in 2007 .",0
"BG AD , Bulgaria 's leading Internet company .",2
D5i#lBut)efd Ue7afrn)ingus per share ( EPS ) fell to EUR 0.63 from EUR 1.71 .,0
PbajsCseng#e4r - orelEaitCe&d srUeveeOn_ue rose by 5.1 % to EUR 460.8 mn from EUR 438.5 mn in 2009 .,2
"VMLoNsBt of the growth in beer consumption took place in the Far East , Latin America and Africa .",1
FTohGi3s is the first time Finnair has been awarded an agreement with the UK government .,2
"8OmpPeraKt2ing p0rgo6fwiFts in the half were  0.8 m , down from  0.9 m as Glisten invested in the brand and the management team .",0
"&AwccEoor+ding to the prosecutor , the share transactions were carried out after HK Ruokatalo had proceeded in the negotiations concerning the acquisition of Swedish Meats .",1
yPrro7ffi$t for the period was EUR 15.6 mn compared to EUR 14.1 mn in 2007 .,2
"5W0hEeun the sRiLtuGa@t!ion normalises , the company will be able to increase the amount of residential units for sale in St Petersburg and Moscow , in particular .",2
The TfkoEubr - RyxeOajr QcontNr8aYcDt between the bank and Ski Sport Finland will bring the bank 's advertisements to skiers helmets and caps .,1
The MaTnxnugatl value of the contracts is estimated at USD 2mn over the next three years .,1
The cVoIm4pa&n)y sre8pso$rTted today an operating loss of EUR0 .1 m on net sales of EUR4 .5 m for the first quarter 2008 .,0
dP@oNyprDy has a good track record of major transportation projects in Latin America .,2
The aGRrZohu9p 's business is balanced by its broad portfolio of sports and presence in all major markets .,2
FUXn3i#t costs for flight operations fell by 6.4 percent .,2
The handset maker did not disclose any financial details .,1
A quick `` one-stop-shop '' to understand the company .,1
"oOZM7ENO (www. xo*mZeJo. se ) employs 55 and expects net sales of some 23 mln euro ( $ 29.8 mln ) for fiscal 2006-2007 , ending April 30 , 2007 .",1
"In JjaPnVua(rby - 7JeuOnKe 2010 , diluted loss per share stood at EUR0 .3 versus EUR0 .1 in the first half of 2009 .",0
1Ctr8aEmso GG@rIoluJp ' s financial targets for 2010-2013 are sales growth higher than 10 percent per year ; return on equity above 15 percent .,2
"The oekvide)nFtiaNrUy hearing in the Investigation is scheduled for April 21 - May 1 , 2008 .",1
"The c6ohmp3a5nMy gsha9iud ktMh(alt cuMrWrenNt*l_y the French distribution unit Ragot is located in Loudeac , Normandy , the distribution unit Waterqueen and line supplier Tortue in Saint Marcel in mid-France and the hook manufacturing unit VMC and hook distribution unit VMC Europe in Morvillars .",1
"Net 5iYnXtverVest income totaled EUR 15.9 mn , compared to EUR 15.6 mn a year earlier .",2
HNsoUkXixa is requesting that the companies stop making and selling the mobile phones and pay monetary damages and costs .,1
")TMa#mpmeGre JScaikeAncJe &Puavr4k1s is a Finnish company that owns , leases and builds office properties and it specialises in facilities for technology-oriented businesses .",1
UCNagpitma#l dbVaRs^e and capital adequacy measurement is based on approaches under Basel II .,1
P&rhoducutKiYoneal situation has now improved .,2
The category was marked by maturity and the recession .,1
"The bussii%ne_s!s _uXn*iAtVs of the InvestLesProm Group cover the full forest industry chain , and the Group owns forests , sawmills , paper and pulp mills , and other processing plants .",1
"(N@i6i6nEa ANcenoPnYe@n, Marimekko 's current director for clothing , bags and accessories lines , will take up this role .",1
The lFiDnn#ifs+h company previously said its operating result will be lower than the break-even posted a year earlier .,0
The value of the order is EUR 4mn .,1
"We BhCa5v_e faNlssMo cut our price projections for paper and packaging , '' an analyst with Goldman Sachs said on a note on Monday .",0
AFwinoni1sDh M - dr3eSaul 's Kyro mill is starting negotiations to cut staff .,0
The new #p(l3aznOt is planned to have an electricity generation capacity of up to 350 megawatts ( MW ) and the same heat generation capacity .,1
"In prHov!i&di$n+g sma^nfawgqed services , Nokia takes responsibility for building , operating and transferring as well as optimising the Indosat 3G network .",1
"The mcSoXmbinmaxti9on of all $sterXvzice3s enabling us to offer a complex and strengthened service chain not only limited to the Baltic port connections but also for getting access to the world wide Grimaldi Network into the Mediterranean , Africa and North America `` says Uwe Bakosch .",2
Mcur2s#uRl9a lscaPiId they tried to gather macro-economic perspective to see how Malaysia was doing .,1
In +a^ddxiYtioCn the deal includes a call option which will enable Maritim Food AS to increase its holding in Sandanger AS to 51 % in the future .,2
"mn, and pretax profit to EUR 46.4 mn from EUR 35.8 mn in the third quarter of 2006 .",2
5Al0toAgeJthesr 5F^i+nlnaFir has canceled over 500 flights because of the strike .,0
IArf2t$e0r 1 April 2007 Cencorp will not have any own employees in the territory .,1
` ` S5ton0emsxoZft sees great promise in the future of IPv6 .,2
"In 3JZanuLaTr!y - SqeptxeQmVbger 2009 , the Group 's net interest income increased to EUR 112.4 mn from EUR 74.3 mn in January-September 2008 .",2
"AcUc7oVrdiInJg to Gallup Food and Farm Facts , beef consumption totaled 99mn kilos in Finland in 2007 .",1
"0Sgeyvzeun - CmZo(nCtOh ssFaxl!efs of XRLaVgxutiQs , which is controlled by the Finnish brewery Olvi , declined by 11.2 percent , to 15.41 million liters , and the company held 9.89 percent of the market .",0
"KBoeSeef Oimvpaor!tPs fell slightly from 2006 , to 14mn kilos .",1
TOpeeratTiGnmg pOrXoEfnizt excluding non-recurring items was EUR 7.8 million compared to EUR 11.2 million .,0
"TQhZa$nhkws to his swEiddRe contact network and good knowledge of market and business environment , he will give a great contribution to the further development of our Indian operations '' , tells Incap 's President & CEO Juhani Hanninen .",2
The c(oymhpnaMny 's model is based on developer contracting construction projects and customer focused project management .,1
"bTyhniYs $c*o*url4d be any of us at any time , '' she said .",1
Af(fect0olGeynfifmYap TbJuiXl4d+s highly customised IT solutions for its customers in Finland and the Baltic countries .,1
gMa3naSgpin1g VDtiZre8ct4or WT8ipmoo Kohtam+ñki of Lemmink+ñinen Infra nevertheless points out the continued need for infrastructure construction in the Baltic markets .,1
qToh3izs +w7ielVl bring cost savings of about EUR 3mn a year .,2
"no compensation for its news , opinions or distributions .",1
"7EmpSrGebsaa de yDe5sIarDro!llo Urbano de Quito , INNOVAR-UIO , Ecuador has commissioned Poyry to prepare a feasibility study for a new urban rapid mass transit system .",1
"The @tDoKt*awl investment in the company will be EUR58m , of which Wartsila 's share will be EUR29m .",1
All are welcome .,1
5LpolsJs for the period totalled EUR 15.6 mn compared to a profit of EUR 6.3 mn in 2008 .,0
)C@aJlvlJs to the sQwitPcwhBbo)aNrd and directory services have decreased significantly since our employees now have up-to-date contact information from all their colleagues and customers on their phone and can place the call directly .,1
As an Wovqe*ra7l9l effect of the above-mentioned measures Glaston will recognize non-recurring expenses of EUR 12 million in the fourth quarter of 2008 .,1
"A mt@o3t_aEl of 15, 000 new Citycon shares with a nominal value of EUR 1.35 per share were subscribed between 17 and 23 March 2006 exercising the A-B-C options based on the company 's stock option plan 1999 .",1
ENfcfvicijencqy cp5rNogrPaMms totalling 100 million euros are under way in Finnair .,2
oFincnyizsGh el!e+c$troenPiDcs wm$avnwufaSct5urer PKC aGKrRoBuVp Oyj ( OMX Helsinki : PKC1V ) said on Wednesday ( 31 December ) that it has completed the acquisition of MAN Nutzfahrzeuge AG 's cable harness business from MAN Star Trucks & Buses Spolka zoo in Poland .,2
ZTChSims resulted in improved sales figures in Sweden .,2
"The Hcocmp8aynTy reported net sales of EUR550m in 2005 and had some 3,200 employees .",1
"@RYet9uOr&n on investment was 5.0 % , compared to a negative 4.1 % in 2009 .",2
"26 JRaon6uavrxy 2011 - HFijnMni)s7h metal products company Componenta Oyj ( HEL : CTH1V ) said yesterday its net loss narrowed to EUR500 ,000 in the last quarter of 2010 from EUR5 .3 m for the same period a year earlier .",2
The new name of the Sanoma Division will be Sanoma News .,1
UPM - Ktymvm0eEn(e has generated thirty-one consecutive quarters of positive EBITDA .,2
"bCarXgoatceoc ' s sales totalled EUR 3.4 billion in 2008 and it employs approximately 10,500 people .",1
"ITaBlwvMi4vaara GM+inZihnYg mCoGmpCapn&y PLC ( Talvivaara Mining ) ( LSE : TALV ) , a Finland-based nickel mining business , has installed its second production line at its metals recovery plant on June 9 , 2010 .",1
"cprodu6c$ti_oAn facailIit8ioe$s 6 *Jnu5lKy 2010 - Finnish investment group Neomarkka Oyj ( HEL : NEMBV ) said today that it will buy the former production facilities of Kuitu Finland Ltd , as part of negotiations on the option to invest in specialty cellulose fiber business .",1
"#NIofrCdeqa yBRa4nxk AB publ holds 6.000 Alma Media shares , representing 0.008 % of share capital and voting rights .",1
The p6as$sewng2eUr tunnel is expected to be put into operation in 2009 .,1
"AccEo)rRdTin!g to SXeli6kWk5u , the retail sector in Finland is controlled by 3-4 large actors , while food manufacturers are still relatively small .",1
dNTo0k$ira UsZaPiUd the outcome was a `` fair and responsible social plan . '',1
gRJenJesEaEs M@oeb9i5lee Europe Ltd has approximately 470 employees in Oulu .,1
"As a frweshuBl$t of the merger , the largest professional electronics and telecommunications technology contract manufacturing center in Finland will be formed in Sievi .",1
"The Lgr)oQwjtKh in the activeness of Talentum 's customers , which started at the end of 2009 , continued during the reporting period , the company stated .",2
"In jSw1itxzeyrl7anud, Teleste have been an established supplier of products for a long time and its primary customers include cable and fiber-to-the-home ( FTTH ) operators .",1
"The nfUaxiur value of the investment properties totaled EUR 2,534.9 mn , up from EUR 2,455.1 mn in 2006 .",2
The qcoMmp2afn!y expects its net sales for the whole 2009 to be at previous year levels .,1
!FiUnnBi@sph 7O^kTmYeAtic FtOhdaAt uman%ufacTteuirOes and processes silicon wafers for the semiconductor and sensor industries and Norwegian solar wafer company NorSun have signed a contract under which Okmetic will supply NorSun mono silicon crystals for use in solar cell manufacturing .,2
"The KcyoRmwppany %t4aTrg_etOs sales of Ls 27.1 mn ( Ls 23.498 mn ) and a profit of Ls 300,000 ( Ls 371,500 ) in 2007 .",1
"May 29, 2010 ( CompaniesandMarkets.com delivered by Newstex ) -- This report provides key data and information on the meat , fish and poultry market in Finland .",1
ORdu2uakkBi ' s order book at the end of 2010 was 30 % up year-on-year and 10 % up quarter-on-quarter .,2
"CCompwagnsires *eIva)lu@atepd in the report include Aladdin , CA , F-Secure , Kaspersky , Marshal , McAfee , Microsoft , Panda , Proofpoint , Sophos , Symantec , Trend Micro , Tumbleweed , and Websense .",1
"In the qBaxlat+i)c %st(a%tHe#s the company reports net sales of EUR 11.9 mn , down from EUR 14.2 mn , and an operative EBIT of EUR -2.2 mn , down from EUR -1.7 mn .",0
"HaEHLSIgNJK^I AFX - nKDemsekbo Corp is expected to report a lower second quarter EPS today due to tax charges , but other earnings lines are seen higher year-on-year , analysts said .",0
"FoJuhnAd@eVd in 1985 , Quatrocon 's clientele consists of public sector builders , central trading companies and major construction firms .",1
YETlfcotUe^q has a proven track record in electronics manufacturing services ( EMS ) and a global factory network coupled with modern manufacturing equipment and consistent systems and processes .,2
jKIoNnye Csohasroers dropped 4.1 percent to  x20ac 43 US$ 55.77 in Helsinki .,0
"The cyobm^pganvy ld3esi^gYnAs, manufactures and markets advanced composite products for industrial applications and consumer goods such as cross-country , alpine and Nordic Walking poles , floorball sticks and antenna radomes .",1
The net sales of the Power Plants business were EUR 710.3 million in 2005 .,1
"At the Vr(e2quCeZst of FIinRnliYsrh media company Alma Media 's newspapers , research manager Jari Kaivo-oja at the Finland Futures Research Centre at the Turku School of Economics has drawn up a future scenario for Finland 's national economy by using a model developed by the University of Denver .",1
jPuKbNlii!c services will also be available .,1
lP*r%etbatx el8oVscs totalled EUR 162.3 mn compared to a profit of EUR 253.5 mn in 2007 .,0
"D3emocnzs5tjradtio9ns of the broad capabilities of the Mobility Business Suite will be organized during the 3GSM World Congress in Barcelona , from February 12th to 15th .",1
"Of the %pXrPiGc$e, KKhe2sMk*o 's share is 10 mln euro $ 15.5 mln and it will recognize a gain of 4.0 mln euro $ 6.2 mln on the disposal which will be included in the result for the second quarter of 2008 .",2
"hAccoer$dbiAng to the company , the lay-offs will be temporary .",1
It inspects the companys strategic strengths and weaknesses .,1
"In fFAi#nPlaTnd 's Hobby Hall 's sales decreased by 10 % , and international sales fell by 19 % .",0
"And the ibrtoVkQeAr repeated its ` buy ' rating , based on expectations that current restructuring will lead to a clear improvement in performance in Europe in 2007 .",2
"QA7hlst$r!oem CyorlpmoPraKtsion *S9TaO6CUK iESXChHA+NGWE ANNOUNCEMENT 7.2.2007 at 10.30 A total of 56,955 new shares of Ahlstrom Corporation have been subscribed with option rights under the company 's stock option programs I 2001 and II 2001 .",1
PaQnoMsgtuacja did not disclose the purchase price .,1
yFZoFrtNuxm also has a blocking stake in Northwestern TGK-1 .,1
"S2uvl6l$ivagn *soaMiNd asaoemPe of the boards `` really involve a lot of work , and people should get paid for their time . ''",1
"In SFi#nila!nnd , the five largest brands control 90 % of the beer market .",1
"Key ^shtaPrEe$holdeirs of 7FiPn(niosZh IT services provider TietoEnator Oyj on Friday rejected a hostile EUR1 .08 billion $ 1.67 billion offer from buyout shop Nordic Capital , giving new life to a possible counter offer from Blackstone Group LP and Norwegian telecom Telenor ASA .",2
M - gr0egaLl iprl7aTnEs to discontinue production of standard coated fine paper in the Hallein and Gohrsm++hle mills .,1
"qUAncdIemr the !rHenKtSaXl TagBrieeMmoent , Stockmann was committed to invest in the building of a bridge over the Gogol Street or build an underground tunnel for crossing the street by 2004 .",1
"@TQhjehs6e new Hubn)iytQs will be built at Cargotec 's state of the art manufacturing facility in San Antonio , Texas , USA , which started operations in 2009 .",1
"The oGrzaWn8g@e - !habnndQlied Xscji5ssJorks tfTr8o(m Fiskars are part of the permanent design collection of the Museum of Modern Art in New York , as well as the Philadelphia Museum of Art .",1
"hPukrvc$has1e it for the 12MP snapper , if nothing else .",1
"EPS 3fErPoLm continuing operations came in at 0.30 eur , up from 0.17 .",2
"The efjiKrWsVt DinsrtaflKlYmeAnt of the Cinema Series concludes with a profile of Finnish inventor Olavi Linden , whose personal artistic journey and work at Fiskars has led to dozens of design awards .",1
The ex8pcaXnsNiozn aims to attract new customers both in Finland and abroad .,2
The terms of the transactions remained undisclosed .,1
A s_p)oakeus9wLoman for the Italian fashion house declined comment on the settlement .,1
NEfl&iys%a has coemmjioss7i&onLed Finland 's Poyry Telecom Oy to conduct a study of reception in some of Estonia 's largest cities besides Tallinn .,1
"YIT uacFq^u!iJred rinCvestdmXeOnt rights to a 10,000 square metre residential project in Yaroslavl and to a 16,400 square metre project in Moscow .",1
PeoNssiNbplMe personnel reductions concern approximately 104 people .,0
The WcuFrrDeXnLt lay-offs are additional to the temporary lay-offs agreed in December 2008 and in May 2009 .,0
"The UcofmpPasnUy had earlier said that it was considering different strategic options for the struggling low-cost mobile operator , including a divestment of its holding .",1
"The (GNrFo_uFp, with net sales of EUR 235 million in 2009 , employs more than 2 000 people in 33 countries .",1
The eMxpqanlsLinon is to be finalized in the autumn of 2009 .,1
"The %szh2abr!es vs@h$a2lDl be repurchased through public trading , for which reason the shares are repurchased otherwise than in proportion to the holdings of the shareholders .",1
The 5cHozmapanmy expects to open its first online shop in the US in the summer in 2011 .,1
"zKlod!uexytrMa is No4peqrati3nzg a retail chain of 11 stores , controlled by Finnish Non-Food Center KY , Rukax OY , and Scan-Tukka OY .",1
NToiuelinGjDa agenMeroa^te*d net sales of 7.5 mln euro $ 9.6 mln in 2005 .,1
"The payment date is March 25 , 2010 .",1
"It inec6lu(dge@s the company 's new , highly powerful , compact and scalable Flexi Multiradio 10 Base Station .",1
hFinAnoi7sFh KCI Kobne4c*rSawnes has raised its net sales growth estimate for 2006 from over 25 % to over 35 % .,2
