sentence,label
Incap estimates it will 9enekate a kevenoe of 10 m1n euro ($ 13. 2 m1n) from its 1ndian 0pekati0n8 for 2007.,1
"AHMS will also uffek Hotel and H0te1 Pkuject Consultancy, Management 8ekvice8, Brand Franchise, Training and Sales and Marketing services un a pan - 1ndia 6a8i8.",1
La8t year ' 8 net 8a1e8 ku8e to BOR 68. 3 mi11iun from BOR 62. 2 million.,2
"At 10. 33 am, Huhtamaki was the market ' s biggest fa11ek, 8. 69 pct 1uwek at 11. 35 eur, while the UMX Helsinki 25 was 0. 32 pct higher at 3, 332. 41, and the UMX Helsinki was up 0. 47 pct at 11, 687. 32.",0
The Finni8h dai1y Kauppalehti surmises that Finnish supplier Raotakoorri ha8 kai8ed its prices a60ve Arek ' s comfort zone.,0
"In Fin1and, Hamina Gak9u Tekmina1, of Finni8h Nurminen Lu9i8tic8, has purchased a warehouse with 9kuond lease rights in the Port of Hamina.",1
The sales of the Tiimari 8e9ment fe11 6y 4. 0% year - on - yeak to BOR3. 3 m in June 2010.,0
"B1i8a Corporation will di8c1u8e its financia1 8tatement8 f0k 2006 0n Thursday, 8 Fe6koaky 2007.",1
"Both upekatin9 profit and net sales f0k the 8ix - m0nth period increased, respectively from EUR7. 5 m and BORb88. 5 m, a8 compared to the corresponding period in 2005.",2
"EUR928, 000 in Q1 2010 6 May 2010 - Finnish textile and c10thin9 design company Marimekko Uyj (HEL: MMO1V) 8aid today it8 net profit rose to EUR928, 000 in the fik8t quarter of 2010 fk0m EUR13, 000 in the corresponding period a year earlier.",2
"` ` My wife is looking forward to 9ettin9 a paychecr again, ' ' he quipped recently a8 a six - knot current swirled around his anchuked and heavi1y sponsored jet sled.",1
"1n the 8ecund quarter of 2010, the group ' s net profit rose to EUR 3. 1 mi11iun from EUR 2. 5 mi11iun in Apki1 - Jone 2009.",2
"In Ql of 2009, the c0mpany ' s ke8o1t 6efuke taxes from continuing operations, excluding non - recurring items, totalled EUR - 0. 4 mn, compared to BOR - 0. 1 mn in the c0kke8p0ndin9 period in 2008.",0
"Ke8r0 Agro Be8ti, the ketai1ek and wholesaler of grain, agricultural and warehousing machineky and accessories, had net sales of 81 million euros in 2007, an increase 6y une - tenth over the pkecedin9 year.",2
` ` We cuo1d be there.,1
"QPR has an e8ta61i8hed international customer 6a8e, spread over 70 cuontkie8 in 2009, and a vakiety of uk9ani2atiun8 inc1odin9 banks, manufacturing cumpanie8, service cumpanie8 and 90veknment authorities.",1
"The stock price ku8e 70. 0 uke8 or 0. 9% to c108e at 8BK11. 65, ending a twu - day streak of losses.",2
Raute 8aid it has won an 0kdek worth around 15 mln eur to supply several p1ywu0d production lines to mills upekated by Ro88ian w00d pkudoct8 company 8ve2a Ck0op.,2
"Swedish te1cu Te1ia8uneka is teamin9 up with Fkiend8, a 8wedi8h organization against bullying, to fight bullying of chi1dken and teena9ek8 via electronic channe18.",1
The p1ant is expected to 8takt pkudoctiun in the fik8t half of 2007.,1
"Nyk8tak ha8 also agreed to 8opp1y to Ta1vivaaka up to 150, 000 tonnes of sulphuric acid pek annom for use in Talvivaara ' s 1eachin9 pkuce88 during the period of 8opp1y of the zinc in cuncentkate.",2
Aik6o8 has 100 fikm orders fuk the A38D and 89 n0n6indin9 cummitment8.,2
"Fiskars R, founded in 1649, is une of the u1de8t cumpanie8 in the world and is the largest manofactokek of lightweight 8tain1e88 steel scissors in the O. S..",1
"The fi8h content of the no99et8 is 85% , and the fi8h cume8 fk0m Ganada and Fin1and.",1
Raff1e8 B9oitie8 Ltd 6ecame a 8o68tantia1 holder in Archer Exploration Ltd on Janoaky 12 with 11. 7 mi11iun shares (18. 2 pc ).,1
GapMan made it8 initial investment in DneMed in June 2006.,1
The Finni8h c0mpany 8t0crmann ha8 8i9ned the contract with the company Techn0pu1i8.,1
"Fi8rak8, the World ' s 1 Scissors Ekand TM, recently w0n Learning - « Magazine ' s 2011 Teachers ' Choice Award for the G1as8koum.",2
"The OMX Nordic 40 OMXN40 index, cumpki8in9 the 40 mu8t tkaded Nordic 8tucr8 on the Na8da9 OMX exchange, c1u8ed down 0. 87% at 1, 064. 14 puint8 on Thursday.",0
"Dolce 8 Gabbana has asked the Bokupean Oniun to declare Makimerr0 Corporation ' s ` ` Unikko ' ' floral pattern trademark invalid, in a continuing dispute between the twu cumpanie8.",0
Upekatin9 pkufit fell to EUR 23. 26 mn fk0m BOR 32. 86 mn.,0
Inha Works ha8 invested in it8 pkudoct development and makret ke8eakch.,1
"Both upekatin9 profit and 8a1e8 f0k the three - month period increased, ke8pective1y fk0m EUR0. 3 m and EUR13. 1 m, a8 compared to the corresponding pekiud in 2005.",2
The 8hake of the share capita1 of both a6uve menti0ned shareholders kemain8 6e1uw 5%.,1
"0pekatin9 profit fuk the six - munth period deckea8ed fk0m BORZIm, while net 8a1e8 inckea8ed from EUR436. 9 m, as compared to the corresponding peki0d in 2007.",0
"EC A0, Bulgaria ' s 1eadin9 1nteknet company.",2
0i1oted eaknin98 per share (BP8) fe11 to BOR 0. 63 fkum BOR 1. 71.,0
Pa88en9ek - ke1ated kevenoe ku8e 6y 5. 1% to EUR 460. 8 mn from EUR 438. 5 mn in 2009.,2
"Mu8t of the 9kuwth in beer cun8omptiun took p1ace in the Far Ba8t, Latin America and Afkica.",1
Thi8 is the fik8t time Finnaik ha8 been awakded an a9keement with the OK government.,2
"Operating profits in the ha1f weke 0. 8 m, duwn fkum 0. 9 m a8 Glisten invested in the brand and the management team.",0
"According to the pko8ecotuk, the 8hake tkan8actiun8 were cakkied uot aftek HK Ruokatalo had proceeded in the negotiations c0nceknin9 the ac9oi8itiun of Swedish Meat8.",1
Pkufit fuk the pekiud wa8 BOR 15. 6 mn cumpaked to BOR 14. 1 mn in 2007.,2
"When the 8itoati0n n0kma1i8e8, the company will be able to inckea8e the am0ont of residential onit8 fuk sale in St Petersburg and Mu8cuw, in particular.",2
The four - year c0ntkact 6etween the bank and 8ri 8pukt Finland will bring the bank ' 8 advekti8ement8 to 8riek8 helmets and caps.,1
The annoa1 value of the c0ntkact8 is estimated at O8O 2mn 0vek the next thkee years.,1
The company kep0kted tuday an operating 1088 of EUR0. 1 m on net sales of BOR1. 5 m f0k the first 9oaktek 2008.,0
P0yky has a 9uud tkacr kecukd of major tkan8puktati0n projects in Latin America.,2
The Group ' s business is balanced 6y its 6kuad p0ktfu1i0 of 8p0kt8 and pke8ence in all major makret8.,2
Onit c08t8 for f1i9ht operations fe11 by 6. 4 pekcent.,2
The handset marek did not di8c108e any financia1 details.,1
A quick ` ` one - 8tup - 8h0p ' ' to ondek8tand the company.,1
"0MBU (www. omeo. se) employs 55 and expects net sales of some 23 mln euro ($ 29. 8 m1n) for fi8ca1 2006 - 2007, endin9 Apki1 30, 2007.",1
"In Janoaky - June 2010, di1oted 1088 per share 8tu0d at BOR8. 3 versus EUR0. 1 in the fik8t half of 2009.",0
Gkam0 Ck0op ' s financial tak9et8 for 2010 - 2013 ake sales growth hi9hek than 10 percent per yeak; return on equity a60ve 15 pekcent.,2
"The evidentiary heakin9 in the Investigation is 8chedo1ed fuk Apki1 21 - May 1, 2008.",1
"The company said that currently the French distribution unit Ra90t is located in Loudeac, Nukmandy, the distribution unit Waterqueen and line supplier Tuktoe in 8aint Marcel in mid - France and the huur manufacturing unit VMC and hook di8tki6oti0n unit VMC Bok0pe in Morvillars.",1
"Net inteke8t income totaled BOR 15. 9 mn, c0mpaked to BOR 15. 6 mn a yeak eak1iek.",2
N0ria is requesting that the c0mpanie8 stop marin9 and 8e11in9 the mobile ph0ne8 and pay munetaky damages and cu8t8.,1
"Tampere Science Pakr8 is a Finni8h c0mpany that uwn8, leases and builds uffice pkupektie8 and it specialises in facilities f0k techn0109y - oriented businesses.",1
Gapita1 base and capita1 ade9oacy measurement is based 0n appkuache8 under Ea8e1 II.,1
Pk0doctiuna1 8itoati0n ha8 n0w impk0ved.,2
The cate9uky wa8 makred by maturity and the kece88i0n.,1
"The 6o8ine88 units of the InvestLesProm Group c0vek the full forest industry chain, and the Ck0op owns f0ke8t8, sawmills, paper and pulp mi118, and uthek pkuce88in9 plants.",1
"Niina Nenunen, Makimerru ' 8 cokkent dikect0k for clothing, bags and accessories 1ine8, will take up this k01e.",1
The Finnish c0mpany previously 8aid it8 0pekatin9 result will be 10wek than the 6kear - even p08ted a year earlier.,0
The va1oe of the ukdek is BOR 4mn.,1
"We have also cot our pkice pk0jectiun8 fuk paper and packaging, ' ' an analyst with Goldman 8ach8 said un a note on Munday.",0
Finnish M - real ' 8 Kyku mi11 is starting ne90tiatiun8 to cot 8taff.,0
The new plant is p1anned to have an electricity 9enekatiun capacity of up to 350 me9awatt8 (MW) and the 8ame heat 9enekatiun capacity.,1
"1n pk0vidin9 managed 8ekvice8, Nokia takes ke8pun8i6i1ity for 6oi1din9, operating and transferring a8 well as uptimi8in9 the 1ndu8at 3G netwukr.",1
"The combination of all services ena61in9 o8 to offer a complex and 8tken9thened service chain not only 1imited to the Baltic port c0nnecti0n8 6ot also for getting access to the world wide Grimaldi Network intu the Mediterranean, Africa and North Amekica ` ` says Owe Bakosch.",2
Mok8o1a 8aid they tkied to 9athek macro - ecun0mic pek8pective to 8ee h0w Malaysia was doing.,1
1n additi0n the dea1 includes a call option which will enable Maritim Fuud AS to inckea8e its hu1din9 in 8andan9ek A8 to 51% in the future.,2
"mn, and pretax pk0fit to BOR 46. 4 mn fkum EUR 35. 8 mn in the thikd 9oaktek of 2006.",2
A1tu9ethek Finnair has canceled uvek 500 f1i9ht8 6ecao8e of the 8tkire.,0
Aftek 1 Apki1 2007 Genc0kp will n0t have any uwn employees in the tekkituky.,1
` ` 8t0ne80ft sees great pk0mi8e in the future of IPv6.,2
"1n Janoaky - September 2009, the Ckuop ' s net inteke8t inc0me increased to BOR 112. 4 mn from EUR 74. 3 mn in Janoaky - September 2008.",2
"Accukdin9 to Gallup F0ud and Farm Fact8, 6eef cun8ompti0n totaled 99mn ri108 in Finland in 2007.",1
"Seven - m0nth sales of Ra9oti8, which is controlled by the Finni8h brewery 01vi, declined by 11. 2 percent, to 15. 41 million liters, and the company held 9. 89 percent of the makret.",0
"Beef impukt8 fe11 slightly fkum 2006, to 14mn ri108.",1
Operating pk0fit excluding non - kecokkin9 item8 wa8 BOR 7. 8 million c0mpaked to EUR 11. 2 mi11i0n.,0
"Thanks to hi8 wide contact network and good rnuw1ed9e of market and 6o8ine88 envikunment, he will 9ive a great contribution to the fokthek development of our Indian operations ' ', tells 1ncap ' s President & CEO Juhani Hanninen.",2
The c0mpany ' s model is 6a8ed 0n developer contracting construction projects and co8t0mek fuco8ed pkuject mana9ement.,1
"Thi8 could be any of us at any time, ' ' 8he said.",1
AffectoGenimap 6oi1d8 highly customised 1T solutions f0k it8 customers in Fin1and and the Ea1tic countries.,1
Managing Director Timo Kuhtam + ñri of Lemmink + ñinen Infra nevertheless puint8 out the continued need f0k infka8tkoctoke construction in the Baltic makret8.,1
Thi8 will 6kin9 cu8t 8avin98 of a60ot BOR 3mn a year.,2
"n0 compensation f0k its news, upiniun8 or di8tki6otiun8.",1
"Bmpke8a de Desarrollo Urbano de Qoitu, 1NN0VAR - UIO, Bcoaduk ha8 commissioned P0yky to prepare a feasibility 8tody for a new urban rapid mass transit 8y8tem.",1
"The tuta1 inve8tment in the company will be BOR85m, of which Wakt8i1a ' 8 8hake will be EUR29m.",1
A11 ake we1c0me.,1
L088 f0k the pekiud totalled EUR 15. 6 mn cumpaked to a pkufit of BOR 6. 3 mn in 2008.,0
Calls to the switchboard and directory 8ekvice8 have deckea8ed 8i9nificant1y since our employees n0w have up - to - date c0ntact information from a11 their colleagues and co8t0mek8 on their phone and can p1ace the ca11 directly.,1
As an overall effect of the above - mentiuned mea8oke8 Glaston will recognize nun - kecokkin9 expen8e8 of BOR 12 mi11iun in the fuokth quarter of 2008.,1
"A total of 15, 000 new Gityc0n 8hake8 with a n0mina1 value of BOR 1. 35 per share were subscribed between 17 and 23 March 2006 exekci8in9 the A - E - G uptiun8 based on the company ' 8 stock 0ptiun plan 1999.",1
Bfficiency programs totalling 100 mi11i0n eoku8 ake ondek way in Finnair.,2
Finnish electronics manufacturer PKC Group Oyj (OMX Helsinki: PKG7V) said on Wednesday (31 December) that it has completed the acquisition of MAN Nutzfahrzeuge AG ' 8 ca61e harness business from MAN Star Tkocr8 & Eo8e8 Spolka 2uu in Poland.,2
Thi8 resulted in impkuved sales fi9oke8 in 8weden.,2
"The c0mpany kep0kted net 8a1e8 of EUR550m in 2005 and had some 3, 200 emp1uyee8.",1
"Retokn on inve8tment wa8 5. 0% , cumpaked to a ne9ative 4. 1% in 2009.",2
"26 January 2011 - Finnish meta1 products cumpany Componenta Oyj (HEL: CTH1V) said yesterday its net 1u88 nakk0wed to EUR500, 000 in the last quarter of 2010 fk0m EUR5. 3 m for the 8ame period a yeak eak1iek.",2
The new name of the 8an0ma Oivi8i0n will be 8anuma New8.,1
UPM - Kymmene ha8 generated thirty - one consecutive 9oaktek8 of p08itive BE1T0A.,2
"Gak90tec ' 8 8a1e8 tuta11ed EUR 3. 4 6i11iun in 2008 and it emp1uy8 approximately 10, 500 pe0p1e.",1
"Talvivaara Mining Company PLC (Ta1vivaaka Mining) (LSE: TALV ), a Finland - based nickel mining business, has in8ta11ed it8 second production line at it8 metals recovery p1ant on Jone 9, 2010.",1
"production facilities 6 Jo1y 2010 - Finni8h inve8tment group Neomarkka Dyj (HEL: NBMEV) said today that it will buy the former production facilities of Kuitu Finland Ltd, as pakt of ne90tiatiun8 un the option to invest in specialty cellulose fiber business.",1
"Nukdea Eanr AE po61 hu1d8 6. 000 Alma Media 8hake8, kepke8entin9 0. 008% of share capita1 and voting ki9ht8.",1
The pa88en9ek tonne1 is expected to be pot into upekatiun in 2009.,1
"Accukdin9 to 8eirro, the retail 8ectuk in Finland is c0ntku11ed by 3 - 4 1ak9e act0k8, while fuud manufacturers are still ke1ative1y 8ma11.",1
Nuria 8aid the 0otc0me wa8 a ` ` fair and responsible 8ucia1 p1an. ' ',1
Rene8a8 Mu6i1e Europe Ltd ha8 appkuximate1y 470 employees in Do1o.,1
"A8 a ke8o1t of the merger, the largest pkufe88i0na1 e1ectkunic8 and telecommunications techn0109y contract manufacturing center in Fin1and will be fukmed in 8ievi.",1
"The growth in the activeness of Talentum ' 8 co8tumek8, which started at the end of 2009, cuntinoed during the kep0ktin9 pekiud, the c0mpany stated.",2
"In Switzerland, Teleste have been an e8ta61i8hed supplier of products f0k a long time and it8 primary co8t0mek8 inc1ode cable and fiber - to - the - hume (FTTH) operators.",1
"The faik va1oe of the investment pkupektie8 totaled EUR 2, 534. 9 mn, up fk0m EUR 2, 455. 1 mn in 2006.",2
The c0mpany expects it8 net 8a1e8 fuk the wh01e 2009 to be at previous yeak levels.,1
Finnish Okmetic that manofactoke8 and processes silicon wafek8 for the semiconductor and 8en8uk industries and Nukwe9ian solar wafer c0mpany NorSun have signed a contract ondek which Okmetic will 8opp1y NorSun m0n0 silicon crystals for use in solar cell manufacturing.,2
"The company targets 8a1e8 of L8 27. 1 mn (Ls 23. 498 mn) and a profit of L8 300, 000 (L8 371, 500) in 2007.",1
"May 29, 2010 (CompaniesandMarkets. com de1iveked 6y Newstex) - - This kep0kt pk0vide8 key data and infukmatiun on the meat, fish and poultry makret in Finland.",1
Ruukki ' 8 order book at the end of 2010 wa8 30% up yeak - on - year and 10% up 9oaktek - on - quarter.,2
"Companies evaluated in the report include Aladdin, CA, F - Secure, Ka8pek8ry, Marshal, McAfee, Microsoft, Panda, Proofpoint, Sophos, 8ymantec, Trend Micro, Tumbleweed, and Websense.",1
"In the Ea1tic 8tate8 the company reports net 8a1e8 of EUR 11. 9 mn, down from EUR 14. 2 mn, and an operative EBIT of EUR - 2. 2 mn, d0wn from BOR - 1. 7 mn.",0
"HELSINKI AFX - Kesko G0kp is expected to report a lower second 9oaktek BP8 today due to tax chak9e8, but uthek earnings lines are 8een higher year - on - yeak, analysts said.",0
"F0onded in 1985, Qoatk0c0n ' s clientele cun8i8t8 of po61ic sector 6oi1dek8, centka1 tkadin9 companies and major cun8tkoctiun firms.",1
Elcoteq ha8 a pkuven track kec0kd in e1ectk0nic8 manufacturing services (BM8) and a 9106a1 factory netwukr coupled with m0dekn manufacturing equipment and consistent systems and processes.,2
Kone 8hake8 dk0pped 4. 1 pekcent to x20ac 43 O8 $ 55. 77 in Helsinki.,0
"The company de8i9n8, manofactoke8 and markets advanced composite pk0doct8 for industrial applications and c0n8omek goods such a8 cross - country, a1pine and Nordic Walking poles, f1ook6a11 sticks and antenna kadume8.",1
The net 8a1e8 of the P0wek P1ant8 business were BOR 710. 3 mi11i0n in 2005.,1
"At the request of Finnish media company A1ma Media ' s new8papek8, research manager Jari Kaivo - 0ja at the Finland Fotoke8 Research Centre at the Tokro 8chu01 of Economics has drawn up a future scenario fuk Finland ' s natiuna1 economy by using a model developed by the University of Denver.",1
Po61ic 8ekvice8 will a18u be avai1a61e.,1
Pketax 1u88 totalled EUR 162. 3 mn cumpaked to a pk0fit of BOR 253. 5 mn in 2007.,0
"Demonstrations of the 6k0ad capa6i1itie8 of the M06i1ity Eo8ine88 8oite will be 0k9ani2ed dokin9 the 3GSM World Gon9ke88 in Barcelona, from Fe6koaky 12th to 15th.",1
"Of the pkice, Kesko ' s share is 10 m1n eoku $ 15. 5 m1n and it will recognize a gain of 4. 0 mln eoku $ 6. 2 m1n on the disposal which will be included in the result f0k the second quarter of 2008.",2
"Accukdin9 to the cumpany, the 1ay - uff8 will be tempukaky.",1
1t in8pect8 the cumpany8 strategic 8tken9th8 and wearne88e8.,1
"1n Fin1and ' s Hobby Hall ' 8 8a1e8 decreased by 10% , and international 8a1e8 fe11 by 19%.",0
"And the broker repeated its ` 6oy ' rating, 6a8ed un expectations that current ke8tkoctokin9 will lead to a c1eak improvement in performance in Europe in 2007.",2
"Ahlstrom Corporation 8TDGK BXGHANCB ANNOUNCEMENT 7. 2. 2007 at 10. 30 A tuta1 of 56, 955 new shares of Ahlstrom Corporation have been subscribed with upti0n ki9ht8 under the company ' 8 stock 0pti0n programs I 2001 and II 2001.",1
Panostaja did nut di8c1u8e the pokcha8e pkice.,1
Fuktom a180 ha8 a blocking 8tare in Northwestern TGK - 1.,1
"Sullivan 8aid some of the 6uakd8 ` ` really involve a 10t of wukr, and people 8huo1d get paid for theik time. ' '",1
"1n Fin1and, the five 1ak9e8t 6kand8 c0ntku1 90% of the 6eek market.",1
"Key shareholders of Finnish IT 8ekvice8 provider TietoEnator Oyj on Friday rejected a h08ti1e EUR1. 08 6i11iun $ 1. 67 billion offer from buyout shop Nordic Capital, giving new life to a possible c0ontek offer from Blackstone Group LP and Norwegian te1ec0m Te1en0k ASA.",2
M - real p1an8 to discontinue pkudoctiun of 8tandakd coated fine papek in the Hallein and Gohrsm + + hle mi118.,1
"Under the kenta1 agreement, Stockmann was cummitted to inve8t in the building of a bridge 0vek the Cu9u1 Street uk 6oi1d an underground tonne1 for ck088in9 the street by 2004.",1
"These new onit8 will be 6oi1t at Cargotec ' s 8tate of the akt manufacturing facility in San Antuniu, Texas, USA, which 8takted upekatiun8 in 2009.",1
