sentence,label
Company reported an operating loss of EUR0. 1 m net of. 5 the first quarter 2008.,0
Has a good track record of America.,2
The Group ' s is balanced its portfolio of sports and all major.,2
Costs for fell 6. 4.,2
The handset financial.,1
Quick ` ` - - shop ' ' to the.,1
"OMEO (. omeo. se) employs 55 and net of 23 ($ 29. 8) for 2006 - 2007, 30, 2007.",1
"In - June 2010, diluted share at. 3 EUR0. 1 in the first of 2009.",0
Cramo ' s targets for 2010 - 2013 sales higher than 10 per year; return equity above 15.,2
"Evidentiary the is April 21 - May 1, 2008.",1
"The company that currently the French distribution unit is located Loudeac, , the Waterqueen and line Tortue in Saint Marcel mid - France and the hook manufacturing unit VMC and hook distribution unit VMC Morvillars.",1
"Interest totaled EUR 15. 9, compared to EUR 15. 6 a.",2
Nokia is the companies making and the phones and pay monetary and costs.,1
"Tampere Science is a Finnish company that owns, and office properties and facilities for - oriented businesses.",1
Base and capital is based approaches under Basel.,1
Situation.,2
Category maturity and the.,1
"The business of the InvestLesProm cover the full forest industry, and the, sawmills, and pulp mills, and processing plants.",1
"Nenonen, ' s for clothing, bags and accessories lines, will up this role.",1
The previously said its result will be lower the - even posted a earlier.,0
Value of the is 4mn.,1
"Have also our projections for paper and, ' ' an Goldman Sachs said on a note Monday.",0
Finnish M - ' is negotiations to cut.,0
The plant is to have an capacity of up to 350 megawatts (MW) and the heat.,1
"In, takes responsibility building, operating and transferring as well as the Indosat 3G network.",1
"The of all enabling us to a complex and strengthened chain only limited to the Baltic but also for getting access to the world wide Network into the Mediterranean, and North America ` ` Uwe Bakosch.",2
Said they to macro - perspective to see was doing.,1
In the includes a call option which will Maritim Food AS to increase holding in AS to 51% the.,2
"mn, and to 46. 4 from 35. 8 in the third quarter of 2006.",2
Finnair has 500 flights of the.,0
1 April 2007 Cencorp will not employees the.,1
` ` the future of.,2
"In January - 2009, the Group ' net interest to 112. 4 mn EUR 74. 3 in January - 2008.",2
"To Gallup Food and, beef consumption 99mn kilos Finland 2007.",1
"- month sales of Ragutis, which is controlled the Finnish Olvi, 11. 2, to 15. 41 million, and the 9. 89 of the market.",0
"Imports 2006, to 14mn.",1
Operating profit excluding non - 7. 8 compared to EUR 11. 2.,0
"Thanks to his contact and good knowledge of market and business, will give a contribution to the of our Indian operations ' ', tells Incap ' s President &.",2
Company ' model is on developer contracting construction and customer focused management.,1
"Could be of at any time, ' '.",1
builds highly customised solutions its customers Finland and the countries.,1
Managing Director Timo + ñki of Lemmink + Infra out the continued need in the Baltic markets.,1
Will of EUR 3mn a.,2
"compensation its, or.",1
"De Urbano de Quito, INNOVAR -, has commissioned to prepare a feasibility study a new rapid mass transit.",1
"Total in the company will be, of ' share will be EUR29m.",1
Are.,1
Loss for the totalled 15. 6 mn to a of EUR 6. 3 2008.,0
Calls to the switchboard and services decreased significantly our employees now have up - to - date contact from all and on and can place the directly.,1
As an effect of the above - measures Glaston will - expenses of 12 million in the quarter of 2008.,1
"A total of 15, 000 new with a nominal value of EUR 1. 35 per share were 17 and 23 March 2006 exercising the A - - C the company ' s option 1999.",1
Efficiency 100 million under Finnair.,2
Electronics manufacturer PKC Group Oyj (OMX: PKC1V) on Wednesday (31 December) that has completed the acquisition of MAN AG ' s cable business from MAN Trucks & Spolka zoo Poland.,2
Resulted in.,2
"Company of EUR550m 2005 and had some 3, 200.",1
"Return 5. 0% , to a 4. 1% 2009.",2
"26 January 2011 - metal (HEL: CTH1V) yesterday its net narrowed to EUR500, 000 the quarter of 2010 from. 3 m for the same period a year earlier.",2
The of the will be.,1
- - one consecutive of positive EBITDA.,2
"Cargotec ' s sales totalled 3. 4 2008 and 10, 500 people.",1
"Talvivaara Mining Company (Talvivaara) (: ), a Finland - nickel mining business, has installed second production line metals recovery June 9, 2010.",1
"facilities 6 July 2010 - investment Neomarkka (: NEMBV) said today will the former production facilities of Finland Ltd, as part of negotiations on the option to invest in specialty cellulose fiber.",1
"Nordea Bank publ holds 6. 000 Media, representing 0. 008% of capital and.",1
The is to be in 2009.,1
"To, the retail is controlled by 3 - 4 large actors, while food are relatively small.",1
Said the a ` ` and responsible plan. ' ',1
Mobile has 470 in.,1
"A result of the, the largest electronics and telecommunications contract center in Finland will be in.",1
"Growth in the of Talentum ' s customers, the of 2009, continued during the reporting period, the company.",2
"Switzerland, have been an supplier of a long and its primary cable and fiber - to - the - home () operators.",1
"Fair of the EUR 2, 534. 9, up from EUR 2, 455. 1 in 2006.",2
Company expects its net the whole 2009 to be at levels.,1
Finnish Okmetic and silicon wafers the and sensor industries and Norwegian solar wafer company NorSun have signed a which Okmetic will NorSun mono silicon crystals for solar cell manufacturing.,2
"Company of Ls 27. 1 (23. 498) and a profit of 300, 000 (371, 500) in 2007.",1
"29, 2010 (. delivered by Newstex) - - This report provides key and information the meat, fish and market.",1
Ruukki ' s book the of 2010 30% up - on - and 10% up - - quarter.,2
"Companies the report include, CA, - Secure, Kaspersky, , McAfee, Microsoft, Panda, ,, Symantec, ,, and Websense.",1
"In the the net sales of EUR 11. 9 mn, from 14. 2 mn, and an operative EBIT of - 2. 2, from EUR - 1. 7.",0
"HELSINKI - Corp is to report a lower quarter today due to, but other earnings lines are higher year - on - year, analysts.",0
"In 1985, Quatrocon ' s consists of sector builders, central companies and major.",1
Elcoteq has a track record in electronics manufacturing () and a global factory network with and systems and processes.,2
Kone dropped 4. 1 to 43 $ 55. 77.,0
"The designs, manufactures and advanced for applications and consumer goods as cross - country, alpine and Nordic, floorball sticks and antenna.",1
Net sales of the Power Plants 710. 3 in 2005.,1
"At the request of Finnish media company Alma Media ' s newspapers, - oja at the Finland Research Centre at the Turku School of has drawn up a scenario for Finland ' s economy by using a model developed by the of.",1
Services will be.,1
Pretax totalled EUR 162. 3 to a of 253. 5 mn 2007.,0
"Of the capabilities of the Mobility Business will be the 3GSM World Congress in, from 12th to 15th.",1
"Of the price, ' share is 10 mln euro $ 15. 5 and it will recognize a gain of 4. 0 $ 6. 2 mln on the which will be included the result the of 2008.",2
"To the, the - will be.",1
Inspects the and.,1
"In ' s Hobby ' s decreased by 10% , and fell 19%.",0
"And the broker ` ' rating, based expectations current restructuring will to a improvement performance in Europe in 2007.",2
"Corporation EXCHANGE ANNOUNCEMENT 7. 2. 2007 at 10. 30 A total of 56, 955 shares of Ahlstrom Corporation been with option under the ' s stock option 2001 and II 2001.",1
Did the.,1
Also a Northwestern TGK - 1.,1
"Said some of the boards ` ` involve a of, and people should get for. ' '",1
"Finland, the five brands 90% of the.",1
"Key shareholders of Finnish IT services provider Oyj Friday rejected a. 08 billion $ 1. 67 billion buyout Nordic Capital, giving new life to a offer Blackstone Group LP and Norwegian telecom Telenor ASA.",2
M - plans to production of coated in the Hallein and Gohrsm + + mills.,1
"Under the, Stockmann was committed to the building of a the Gogol Street or an underground tunnel crossing the street by 2004.",1
"These will be built Cargotec ' of the manufacturing facility San Antonio, Texas, , which started operations in 2009.",1
"Orange - scissors from are part of the collection of the Museum of in New York, well the Philadelphia Museum of Art.",1
"It the 12MP, nothing.",1
"from continuing operations at 0. 30, up 0. 17.",2
"The first installment of the concludes with a of inventor Olavi, personal journey and at Fiskars has led to dozens of design.",1
Expansion to new both in Finland and.,2
Terms of the.,1
Spokeswoman for the Italian comment the settlement.,1
Elisa Finland ' s Telecom to conduct a study of some of Estonia ' s cities besides Tallinn.,1
"YIT acquired investment to a 10, 000 square metre in and to a 16, 400 metre in.",1
Personnel 104.,0
The current - offs to the temporary lay - offs December 2008 and in 2009.,0
"The company it was considering different strategic the struggling low - cost operator, including a divestment of its holding.",1
"Group, with sales of EUR 235 in 2009, employs 2 000 people in 33.",1
Expansion is to be the of 2009.,1
"The shares shall be repurchased through public trading, for which the are otherwise to the holdings of the.",1
The expects to first online in the in the summer 2011.,1
"Koduextra is operating a of 11 stores, Finnish Non - Center KY, Rukax, and Scan - OY.",1
Tielinja of 7. 5 $ 9. 6 in 2005.,1
"Payment is 25, 2010.",1
"Includes the company ' new, highly powerful, compact and Flexi 10 Station.",1
Finnish KCI raised its net sales estimate 2006 25% to over 35%.,2
"Finnish real estate company Sponda said on April 11, 2008 Vuosaari Harbour the Port of Helsinki.",1
Increased due to and increased.,2
"After the sale, Savcor Group Ltd will ART, a corporate and an Corporation.",1
"About Marubeni TSE: 8002; ADR: was established 1858, and is a of, of Japan ' s leading general trading houses.",2
Metso it has an order worth 40 eur to supply a machine to ' s Lee & Paper Co..,2
"In 2008, recorded of 2. 8 and had a of 9, 400.",1
"Telecoms company Elisa ' s customer numbers cross 400, 000, 22, - The Estonian telecommunications company Elisa approximately 50, 000 clients the nine of this, bringing the number to 401, 800 by the end of, the company said.",2
"schwalm (at) outotec. com, - Communications. + 358 20 529 2004, + 358 400 817198 e -.",1
He said has been five a month to the as many alternative arrangements to save.,0
", 3 March 2011 About Cybercom The Cybercom is a - tech offers global for end - to - solutions.",1
"Food sales 323. 5 mn in 2009, a of 5. 5% from 2008.",0
"Maximum of is 40, the added.",1
"Will be done domestically and markets, both and.",1
You will hear the insights and Citycon ' s strategy as the latest from all the units.,1
They will cover all Forest Industry ' s units and and and permanent - offs.,0
"Look out for vintage fabric covers, ' 70s, ceramic serving, glasses, and stainless dishes.",1
"The is in, , and is listed the Exchange in Helsinki.",1
U. . District Judge. Woodlock yesterday extended a. 17 restraining order March 7.,1
This is to the of the decision - making of projects the from the earlier.,1
"VDW combined with LXE enhances, to use a single to perform voice, and keyboard functions.",2
"The part of the include different and CXE amplifier solutions and products Telecom, a acquired by Teleste last.",1
"Year, production, closed mills Finland and slashed 700.",0
"Then, it the contract to contribute EUR150m to its net sales 2010.",2
"The service concept includes technology services, which supports customers throughout the entire life cycle of their.",1
Layoffs units already.,1
Incap is a of of.,1
Plans to real estate and new.,1
"` ` We Activision ', colorful approach to Rapala: We, ' ' said,.",2
"January - August 2009, imports sea in, , and units fell by 27. 7% and 28. 6% from the 2008.",0
The was hit by the warning of Oyj (OMX: ).,0
"Altona stated the private company of Kevin Maloney, Resources, would take up its in.",1
Huge us is the.,1
"Total of the polled analysts rated - - - gave ` ` buy ' ' - ` ` accumulate ' ', ` ` ' ' and one ` ` sell ' '.",1
"Projected of $ 2. 2 billion to $ 2. 3, slightly analyst of $ 2. 19 billion.",2
"Total EUR73. 7 m will be as senior three - debt from the syndicate, involving Pohjola Bank HEL: POH1S, the arm of Nordea Bank STO: NDA, and HEL:.",1
"Corresponding increase in the capital, total EUR 300, 00 was registered the Register May 8, 2008.",1
Loss stood at 0. 15 0. 26.,2
"Handelsbanken ranked Local Banks and in time too, however.",2
And of decreased significantly 2005.,0
"Enso, a global paper, packaging and products, and Neste Oil, a Finnish company engaged the refining and marketing of, have the demonstration plant Varkaus, Finland for to liquids production utilizing residues.",1
Project is to be 2009.,1
"He found him again, however, the involved in a -.",1
"So is known, he did sell shares owns.",1
"Under the agreement, will 10 employees within engineering and to delivery projects and product maintenance Finland to of 1, 2007.",1
"The Cargotec ' s 27, 060.",2
"Incap, in, Finland, is a manufacturer some 750 employees in Finland, and India.",1
"In way, the industry ' starting the ' needs.",1
Profit jumped to 21. 9 3. 1.,2
"We integrated management consulting, total solutions for projects and, - in - class and supervision.",1
"The autumn, it to to St. and Moscow and launch service to, , flying three times a week.",2
"According to its notice, Skandinaviska Banken AB publ Helsinki Branch has on 10 August 2009 divested total 11, 958, 000 shares to Ilkka - Yhtyma and Kustannus Oy, the conditions of the agreement made the companies on 1 2009.",1
"Bank ' s market of was 13. 6% , 14. 4% the quarter of 2008.",0
` ` and alike should were allowed to continue. ' ',1
Finnish Aktia ' operating to 17. 5 the first quarter of 2010 from EUR 8. 2 in the quarter of 2009.,2
Net is to.,2
"Cockroft with an having more than 18 years experience; moreover, Tim has successfully developed the Capital operations at Kaupthing Singer & Friedlander involving finance and broking with a focus on - companies.",2
"Company ' loss amounted to EEK 18mn, to a of 7. 3 mn in 2008.",0
Devices contains ' own application compiling customer feed - back and for product development.,1
- Secure Online automatically all the content stored on a computer smartphone a copy of the content to an online.,1
Chief Financial Officer Heindlmeyer Beyond Oblivion is with the four major recording companies about service.,1
"July - 2009, Konecranes ' sales decreased to EUR 368. 7 from EUR 520. 4 - 2008.",0
Parties have agreed to definitive and agreements by the of 2010.,2
The of this of order usually 2 and 3.,1
The s expertise and high of a role in Exel operations.,1
"To statistics by the Finnish, did not increase much - August 2009, however.",1
"Include Consumer Electronics devices such mobile phones and accessories, set - top, flat TVs as as System Solutions as infrastructure, modules and other industrial segment.",1
Mill has traditions and an the markets.,2
The plans will result in the introduction of and highly specialized methods and changes to personnel the.,1
"Kaare, Atria, says the company ' s investments in the of the pig surpass 150mn EUR 9. 59 mn 14. 19 in the past years.",2
"Jarmo Honkamaa, head of the oil refining business, says the situation looks their.",2
Duration of the - offs employee will vary one to.,1
"Changes in the and tougher price competition substantially reduced for packaging at the Kauhava plant, to the company.",0
"CapMan, the Stockholm - headquartered equity firm, has held a first on equity estate as its push into the property sector.",1
"Stena is a so - Panamax tanker, designed to be to through the narrow passages in the ' s locks.",1
"2009, annual net of EUR 4. 7 and 34, 000 employees.",1
"For the Group structure, the ' s net increased by 1. 7%.",2
Are 2006.,1
"A, a total of 82 be.",1
"For the 2010 the expects its net sales and operating result to improve from the year, saying that a positive operating result and will the intake the end of the.",2
"The Australian Nickel has Technology a for grinding technology for its nickel sulfide project Bahia, Brazil.",2
Pharmaceuticals - - market gives a clear overview of the actual and future outlook of the pharmaceutical in Netherlands.,1
Commission to 4. 6 mn EUR 5. 1 in the period in 2007.,0
"Net sales of Kyro ' area, , a manufacturer of processing machines, to EUR 161. 5 from EUR 164. 1 mn - September 2005.",0
"Generated an loss of EUR 96. 3, from a of EUR 43. 9.",0
"Mercator will the software its logistic, and operations in Slovenia and its other in Europe.",1
NORDIC BUSINESS REPORT - 26 2006 - Metso Corporation order Australia - 1998 - 2006 M2 COMMUNICATIONS LTD The engineering and technology Metso Corporation said Monday (26 June) that it has received a EUR50m equipment in Australia.,2
"The announcement Freenet down 6. 3% , EUR0. 71, in trade to EUR10. 65 as investors up hope and Drillisch would their own takeover and breakup of.",0
Finnish financial group ' s operating 2009 increased to 47. 0 from 6. 6 mn 2008.,2
The in Finland the early 1930s as a for cross - country.,1
"() - 21, 2009 - Finland - based IT consultancy (:) its net profit plunged to EUR 29. 4 million (USD 43. 9 m) for the first nine months of 2009 EUR 58. 7 million for the same o",0
"Holds 90. 2 of the and 94. 4 pct of the rights in the company, which now plans to delist the Warsaw Stock.",1
Group net in the third of 2007 EUR 142. 3 mn and 4. 3 mn.,1
"- the leader of with a of 36. 9% , down 2. 2% the corresponding in 2004 - 2005.",0
"ABOUT MIDNIGHTTRADER: is the premier of - hours US equity trading, and forecasting for the retail and institutional.",1
We now taking Marimekko a significant.,1
Companies aim to the the of the year.,1
"According to Scanfil ' s Harri, Scanfil ' s activity proceeded to the several in 2010.",1
Finnair to most of leisure the strike.,2
"To ' and CEO Matti Tikkakoski, the company ' Swedish operations significantly improved in the quarter.",2
"Profit the 9. 8, up from 6. 0 mn in 2004.",2
Finnish to the.,1
"Loss EUR 49. 9, compared to a of EUR 15. 4 in the period 2008.",0
` ` ' for the.,1
"As a part of the, the Board of to a of 330, 000 shares held by the company a share against directed to Management, a holding company acquired by the management.",1
"The engine an electrical output of 18, 321 kW, making the largest set the world.",1
Services provides GOLD.,1
"The joint sales, and functions for these.",1
` ` is World for the second running and the European DJSI STOXX for the third running.,1
- Pekka has been appointed the Chairman and Erkki Pehu - Lehtonen the Chairman of the.,1
". 25, 2008 (Genius by) - - (NYSE: NOK) N78, huh?",1
", CBA is to a, 10 year fixed rate.",1
Finnish said profit to 3. 5 mln euro ($ 4. 6 mln) 2006 from 2. 3 euro ($ 3. 0 mln) in 2005.,2
RusHydro has an to its stakes in OESK and the ERCs the management of RAO.,1
"Elcoteq SE Stock Exchange Announcement 4, 2009 at 10. 00 () Elcoteq will publish 2008 on Wednesday, 11, 9. 00 am ().",1
Non - costs to ' s business area by the will amount to 2. 0 euro $ 2. 7 mln and will be included in the company ' s results for the of 2007.,1
"Finnish Suominen Flexible Packaging is 48 jobs its and two in, in Finland.",0
"By acquiring RCP, combine the expertise of a solid local company.",2
"Citigroup, (NYSE:) has announced that its Global Transaction () business a new by Finland - Pohjola Bank Group.",2
"The rate will gradually 2% the end of 2010, to ' Economic Outlook.",1
Fortum previously the state - held in - 10 RAO UES its reform.,1
- - Christine Idzelis sheds Salcomp financial investor EQT Partners is selling a majority of its in manufacturer Salcomp Oyj to Nordic company AB.,1
"This, the will exit the.",1
Company that it will sell approximately 150 of land to the city of Valkeakoski the end of the a of its ` ` job to ' ' program.,1
Bank Alandsbanken said will buy the Swedish operations of Iceland ' Kaupthing for 414 kronor $ 49. 5 in cash.,1
Transaction is to be.,1
"Bank of + àland acquired the banking, management, and business of Kaupthing Sweden in 2009.",1
` ' is the Z to the ` judgement ' in the latest summer tyre test of the automobile ADAC.,2
"The permanent magnet generators and are the new wind turbine designs, the company said.",1
Food industry are the provided Ukraine.,1
Vacon ' s will its and South.,1
"The - region, Visa Wave is in Malaysia, and South and will be to Japan and Asia this year, Jung.",2
' s is to lay off of permanently up to 20% of the ' s.,0
"However, the bottom - improved to.",2
Percentages of and voting calculated proportion to the total number of shares with the Trade and the total number of rights related to them.,1
Android will be.,1
The will be by.,1
Than people will.,1
"In the new, which right to dividends and distributions of funds, will start the exchange in.",1
The dramatically if go with the s Ltd.,1
The order awarded to Technology is by Zinc of for the zinc - lead project Kazakhstan.,2
"The employee leaves the company the of the cover, the to ensure is to the company.",1
The cooperation with is to to the of to the ownership of airBaltic time.,1
Vacon recently plans to at 5 Business Park in Chambersburg.,1
Has $ 42 and.,1
- of the invention furthermore is the use of the cyclone particles. ' ',1
"Include software development for internet and mobile telephone, , value - software, financial, security, and electronics.",1
"GeoSentric ' s flagship is the GyPSii platform, which uses pioneering - location technology to people to people, and people to and exciting and location - specific.",1
"( News) - Feb 9, 2009 - Finnish computer services company Proha Oyj (HEL:) loss to 113, 000 (146, 000) for 2008 from EUR 1. 2 for 2007.",2
"Major breweries domestic beer sales 4. 5 cent last year, to 256. 88 litres from 245. 92 litres 2004.",2
"In the of 2010, 5. 2% to EUR 205. 5, and profit by 34. 9% to 23. 5.",2
"JVC will stop producing: do, a subsidiary of Japan ' group announced it will stop the production of DVD players Brazil.",1
Will also take the and Kuhmo plants autumn as a result of negotiations held there.,0
The is of the plan to the - credit facility.,1
"The multimedia performance along a of applications, live stock prices.",1
"January - 2007, profit 20. 5 mn.",1
Ramirent is the company in Finland with of EUR 134 million in 2009 and operating 83 outlets and 612 employees.,2
"The developers of project predict it is April 2009, Skanssi will attract some 4. 5 annually.",2
Amanda has investments 22 private equity and over 200 companies mainly Europe.,1
Finnish Benefon denies made the press that the is giving up business.,1
"Stora has also meetings the labor authorities, and Economic Development Centres and representatives of the government to find.",1
With the City further damaged by comments from Ashley City investors and analysts as ` ` babies ' '.,0
"Companies will to UPM Fray Bentos pulp mill and Forestal Oriental, a specialising.",1
See a show of all the releases.,1
"In 2006 the ' net to EUR259m and it has some 8, 000.",1
Apple said the to.,1
The an Eco Drive system - a fuel stores particular to individual drivers.,1
"As of the, M - real and Sappi have a long - agreement on the of and and smaller services and supplies.",2
"According to HKScan, the plan is to increase + - ' s net sales to 80mn to 100mn.",2
"Redesigned circuit has been operation since the of September and overall a weekly basis is in excess of an average of 40, 000 tonnes a day.",1
"July, the said it intended to and and Saint to Morvillars, in the east of France, it already operates a hook manufacturing and distribution unit.",1
Danske Bank is ' largest 3. 5.,1
- year for 2008 3. 6.,0
"The purposes of the acquisition, PKC a Poland.",1
Acquisition is to take the of 2007.,1
The will clarify the.,1
Aldata said that there are still a of aspects to be between and and of the product and market initiatives this agreement will be available at a date.,1
"The of the yield is, based on the dimensions and grades of the products, as well iterating the of the and simulating the peeling process.",1
Profit 2009 outlook published.,0
Company is listed the Nordic.,1
